ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
2050,210000.0,2,2,1,40,0,0,0,0,0,2,42820,44156.0,44864.0,45768,48204,49453.0,1856.0,1564.0,1468.0,3000.0,2000.0,2000.0,0
2051,30000.0,1,2,1,47,1,2,0,0,2,2,15148,14620.0,15322.0,16469,16063,17295.0,0.0,1253.0,1400.0,0.0,1500.0,0.0,0
2052,50000.0,1,3,2,27,2,2,2,2,2,2,54529,53143.0,53782.0,50982,51740,49062.0,1800.0,3900.0,300.0,3400.0,0.0,4000.0,0
2053,140000.0,2,2,2,42,-1,-1,-1,0,-1,-1,176,395.0,1204.0,700,748,-784.0,395.0,1204.0,0.0,748.0,0.0,2688.0,0
2054,140000.0,1,3,1,37,2,2,2,2,2,2,136184,138932.0,140185.0,136438,144979,139314.0,6400.0,5000.0,0.0,10800.0,0.0,5300.0,0
2055,50000.0,1,2,1,55,0,0,0,0,0,0,50528,50541.0,49345.0,20238,18646,19034.0,2100.0,1305.0,1201.0,663.0,684.0,652.0,0
2056,130000.0,1,3,1,46,1,2,0,0,0,0,26582,25956.0,25144.0,23235,13277,13895.0,100.0,2000.0,1000.0,700.0,1000.0,2000.0,1
2057,80000.0,2,2,2,30,1,2,0,0,0,0,6393,6148.0,7311.0,7303,7456,7605.0,0.0,1266.0,258.0,267.0,269.0,278.0,1
2058,50000.0,2,3,1,51,0,0,2,0,0,0,44766,48047.0,46640.0,40551,19398,0.0,4000.0,0.0,811.0,1000.0,0.0,0.0,0
2059,100000.0,1,1,1,35,1,2,2,2,2,0,17365,18102.0,17514.0,20207,19745,20263.0,1310.0,0.0,3000.0,0.0,1000.0,1000.0,0
2060,220000.0,1,2,1,48,-1,-1,-1,-1,-1,-1,61614,45669.0,11086.0,4564,6549,6413.0,45889.0,11134.0,4578.0,6593.0,6440.0,12249.0,0
2061,260000.0,2,2,1,28,-1,-1,-1,0,-1,-1,711,711.0,5514.0,1989,711,8503.0,711.0,5514.0,0.0,711.0,8503.0,3011.0,0
2062,320000.0,1,1,2,40,0,0,0,0,0,0,304702,307943.0,314201.0,319204,325758,319898.0,20000.0,12868.0,11721.0,12000.0,13000.0,11728.0,0
2063,80000.0,2,2,1,30,0,0,0,0,0,0,5123,7864.0,9701.0,8969,8529,8737.0,3000.0,2005.0,1013.0,1000.0,350.0,500.0,0
2064,140000.0,1,1,2,55,0,0,0,0,0,0,65640,66998.0,68201.0,68866,65781,66850.0,2800.0,3000.0,2500.0,2350.0,2400.0,2400.0,0
2065,180000.0,1,2,1,26,0,0,0,2,-1,-1,175539,138825.0,51686.0,2594,171716,181693.0,3826.0,7000.0,0.0,171716.0,13400.0,0.0,1
2066,80000.0,1,4,2,23,1,-1,-1,-1,0,0,-24,3032.0,3318.0,1278,2541,15452.0,3056.0,3324.0,1278.0,2003.0,15000.0,13004.0,0
2067,250000.0,1,2,2,40,1,-2,-2,-2,-2,-2,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2068,80000.0,1,1,2,33,0,0,0,0,0,0,75454,77738.0,77235.0,76835,34751,0.0,4100.0,2000.0,0.0,0.0,0.0,0.0,0
2069,30000.0,1,3,1,50,0,0,0,0,0,-1,28339,24232.0,15626.0,9330,4372,1419.0,1681.0,2000.0,0.0,0.0,1419.0,12000.0,1
2070,120000.0,2,2,1,26,-1,-1,-1,-1,-1,-1,13587,11433.0,7823.0,0,4913,7023.0,11433.0,7823.0,0.0,4913.0,7023.0,2176.0,0
2071,120000.0,2,2,2,29,0,0,0,0,0,0,82064,83847.0,85558.0,86491,88136,89886.0,4000.0,4000.0,3250.0,3195.0,3210.0,4200.0,0
2072,20000.0,1,2,1,29,2,2,2,0,0,0,8024,11718.0,11238.0,12735,14359,19076.0,4000.0,0.0,2000.0,2000.0,5000.0,0.0,0
2073,50000.0,1,2,2,40,0,0,0,0,-1,0,26566,14851.0,4013.0,2027,15090,14078.0,3000.0,1000.0,41.0,30525.0,477.0,688.0,0
2074,250000.0,1,2,1,50,-2,-2,-2,-1,-1,-1,390,390.0,390.0,8042,16014,5607.0,390.0,390.0,8042.0,16014.0,5607.0,390.0,0
2075,260000.0,1,1,2,37,0,0,0,0,0,0,112053,108596.0,100005.0,101759,100698,99222.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0
2076,180000.0,2,1,2,27,-1,2,-1,-1,-1,2,980,980.0,376.0,0,2202,150.0,0.0,376.0,0.0,2202.0,0.0,819.0,0
2077,20000.0,1,3,1,49,-1,-1,-1,-1,-1,-1,390,678.0,0.0,780,0,378.0,678.0,0.0,780.0,0.0,378.0,0.0,0
2078,150000.0,1,2,1,55,1,2,2,0,0,0,76516,78505.0,76652.0,77688,79440,81126.0,3800.0,0.0,2800.0,3000.0,3000.0,3200.0,1
2079,260000.0,1,1,2,34,-1,-1,-1,-1,-1,-1,6776,3198.0,2123.0,11774,6166,3583.0,3222.0,2125.0,11892.0,6192.0,3601.0,3403.0,0
2080,230000.0,1,1,1,43,1,2,2,2,2,2,9462,9701.0,10277.0,13148,12834,13861.0,1000.0,1000.0,3000.0,0.0,1200.0,0.0,0
2081,70000.0,2,1,2,24,0,0,0,0,0,0,69572,71233.0,66844.0,50410,44958,46655.0,2828.0,2337.0,1702.0,1800.0,2600.0,2000.0,0
2082,160000.0,2,1,1,33,-1,-1,-1,-1,0,0,7429,7165.0,1849.0,4715,799,0.0,8000.0,2000.0,4755.0,0.0,0.0,0.0,0
2083,50000.0,2,2,1,42,1,-2,-2,-2,-2,-2,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2084,170000.0,1,2,1,37,-1,-1,-1,-1,-2,-1,490,-10.0,4910.0,0,0,1000.0,0.0,4920.0,0.0,0.0,1000.0,1030.0,0
2085,210000.0,2,3,1,39,0,0,0,0,0,0,106028,107312.0,65968.0,67307,46511,47583.0,6000.0,5000.0,2697.0,2000.0,2012.0,1172.0,0
2086,230000.0,1,1,2,28,1,-2,-2,-2,-2,-2,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2087,110000.0,1,2,1,36,2,2,2,2,2,2,57135,55648.0,59518.0,57964,66995,65762.0,0.0,4803.0,0.0,10000.0,0.0,7195.0,1
2088,80000.0,2,2,1,39,0,0,-1,-1,-1,-1,44002,43156.0,22478.0,5011,4674,0.0,2300.0,22478.0,5011.0,4674.0,0.0,0.0,0
2089,90000.0,2,2,1,54,-1,-1,-1,-1,-1,-1,692,392.0,332.0,14579,2091,506.0,394.0,332.0,14579.0,2091.0,506.0,417.0,0
2090,90000.0,2,1,1,41,2,2,2,2,2,2,78700,80348.0,81630.0,82890,84709,86252.0,3500.0,3200.0,3200.0,3300.0,3100.0,3100.0,1
2091,250000.0,2,1,1,42,-1,-1,2,0,-1,2,744,2244.0,1372.0,686,1522,686.0,2186.0,0.0,0.0,1522.0,0.0,4389.0,0
2092,270000.0,1,2,2,31,1,2,2,2,2,0,16616,16911.0,14692.0,13907,10660,10683.0,2500.0,0.0,1000.0,0.0,2000.0,1000.0,0
2093,20000.0,1,3,2,23,0,0,0,0,0,0,10103,11139.0,12106.0,12349,11420,11641.0,1205.0,1172.0,415.0,404.0,400.0,400.0,0
2094,80000.0,2,5,2,34,1,2,-1,-1,-1,0,2898,1457.0,1261.0,1261,2522,1261.0,0.0,1261.0,1261.0,2522.0,0.0,780.0,0
2095,20000.0,1,1,2,23,2,2,0,0,0,0,15077,15534.0,16540.0,17267,17475,17838.0,1000.0,1273.0,1000.0,631.0,650.0,803.0,0
2096,150000.0,2,2,1,36,0,0,0,2,0,0,83853,87227.0,96253.0,93562,96510,63417.0,5000.0,11700.0,0.0,5000.0,2500.0,5000.0,0
2097,80000.0,2,3,1,37,1,2,2,0,0,0,99396,100495.0,97982.0,100261,102147,91829.0,3560.0,0.0,3912.0,3832.0,3508.0,2800.0,1
2098,130000.0,2,2,1,47,0,0,0,0,0,0,46096,37939.0,39138.0,40023,40536,41697.0,2167.0,2000.0,2000.0,1469.0,2000.0,2000.0,0
2099,320000.0,2,1,2,28,-1,0,-1,-1,-1,-1,18506,12237.0,913.0,5356,58545,7357.0,1062.0,1116.0,5384.0,58837.0,7393.0,5926.0,0
2100,50000.0,2,1,2,24,2,2,2,0,0,0,43379,46097.0,44187.0,43165,37967,36327.0,3628.0,8.0,1500.0,1490.0,1303.0,2000.0,1
2101,260000.0,2,2,1,34,0,0,0,0,0,0,135489,138509.0,138076.0,110044,111906,104073.0,5007.0,5003.0,5004.0,4052.0,4010.0,3835.0,0
2102,140000.0,2,1,2,35,2,2,2,2,2,2,56528,57973.0,58679.0,59379,60636,61656.0,2800.0,2100.0,2100.0,2200.0,2000.0,2400.0,0
2103,10000.0,2,3,1,53,1,4,3,2,2,2,4479,4272.0,4064.0,3856,4390,4171.0,0.0,0.0,0.0,900.0,0.0,900.0,1
2104,180000.0,1,1,2,30,0,0,0,0,0,0,139804,136528.0,57096.0,52694,50276,52945.0,7000.0,6000.0,3500.0,3500.0,3500.0,3900.0,0
2105,250000.0,1,1,1,71,0,0,0,0,0,0,177484,177946.0,159849.0,145461,141487,147705.0,6243.0,5446.0,4721.0,4385.0,7805.0,200.0,0
2106,20000.0,1,1,2,23,-1,2,2,2,2,2,15383,16142.0,15586.0,17322,16908,17564.0,1300.0,0.0,2000.0,0.0,1240.0,0.0,1
2107,50000.0,1,3,2,28,0,0,0,0,0,0,48963,50381.0,50287.0,20406,20206,19690.0,2500.0,1293.0,839.0,870.0,940.0,865.0,0
2108,120000.0,2,1,1,38,1,-2,-1,0,0,-2,0,0.0,4050.0,4050,0,0.0,0.0,4051.0,0.0,0.0,7.0,7.0,0
2109,160000.0,2,2,1,49,1,2,2,2,2,2,58943,60210.0,60755.0,59180,62835,61670.0,2800.0,2120.0,0.0,4611.0,0.0,2213.0,0
2110,60000.0,2,2,2,22,0,0,-1,-1,0,0,11718,4878.0,18347.0,15707,18976,6355.0,1000.0,37325.0,20800.0,3500.0,1232.0,113.0,0
2111,130000.0,1,2,2,31,0,0,0,0,0,0,116437,112881.0,96191.0,88934,90633,91459.0,4911.0,3533.0,3301.0,3607.0,5516.0,7020.0,0
2112,320000.0,1,2,1,41,1,-2,-2,-2,-2,-2,0,0.0,0.0,0,700,860.0,0.0,0.0,0.0,700.0,860.0,2420.0,1
2113,50000.0,2,2,1,43,0,0,0,0,0,0,35268,34807.0,31071.0,30258,29579,28396.0,1600.0,1400.0,1500.0,1200.0,1500.0,1200.0,0
2114,50000.0,1,2,2,33,0,0,0,0,0,0,48058,49348.0,41707.0,29358,29860,30461.0,2097.0,1456.0,1200.0,1100.0,1076.0,1200.0,1
2115,70000.0,2,2,1,44,2,2,2,2,2,2,12662,13661.0,13145.0,14123,13754,14724.0,1500.0,0.0,1200.0,0.0,1200.0,0.0,1
2116,80000.0,2,2,1,44,0,0,0,0,0,0,76992,73036.0,17576.0,5616,25439,25833.0,2000.0,1000.0,4554.0,21000.0,1000.0,1000.0,0
2117,230000.0,1,2,2,27,-1,-1,-1,-1,0,0,416,568.0,1427.0,14947,13255,8226.0,568.0,1427.0,14947.0,437.0,1000.0,900.0,1
2118,20000.0,1,3,2,43,-1,-1,2,0,0,0,390,1736.0,1170.0,780,780,0.0,1736.0,0.0,0.0,0.0,0.0,0.0,1
2119,20000.0,2,3,2,39,0,0,2,2,3,2,12241,16020.0,16457.0,20906,20289,20407.0,4000.0,1000.0,4750.0,0.0,600.0,0.0,0
2120,360000.0,1,2,2,42,0,-1,-1,-1,-1,-2,10000,10000.0,141.0,7054,-2946,-2946.0,10000.0,141.0,7054.0,1941.0,0.0,0.0,0
2121,90000.0,2,1,2,28,-2,-2,-1,0,0,0,-1886,-2086.0,34347.0,35042,46098,46658.0,0.0,36633.0,1328.0,11696.0,1350.0,1337.0,0
2122,160000.0,2,2,1,34,2,2,2,0,0,0,77290,72681.0,66526.0,66893,66637,67877.0,4500.0,2500.0,3000.0,3000.0,4000.0,2305.0,0
2123,50000.0,1,1,2,36,1,2,2,2,0,0,49845,51215.0,47074.0,18853,19405,19237.0,2505.0,2300.0,0.0,1000.0,800.0,1000.0,0
2124,220000.0,2,1,2,27,0,0,0,0,0,0,164855,168607.0,152765.0,152953,156065,145846.0,6102.0,7000.0,6500.0,5573.0,7000.0,8000.0,0
2125,350000.0,1,1,2,42,2,0,0,0,0,0,320982,322788.0,272799.0,117867,117518,119718.0,12618.0,11127.0,4327.0,4261.0,4150.0,4153.0,1
2126,120000.0,2,1,2,29,-1,-1,-1,0,-1,-1,3945,5795.0,10863.0,1601,1126,4802.0,5894.0,10863.0,0.0,1126.0,4802.0,9751.0,0
2127,210000.0,2,1,2,30,1,2,0,0,0,0,73903,72153.0,73634.0,75095,76886,78604.0,0.0,2674.0,2687.0,3000.0,3000.0,3000.0,0
2128,100000.0,2,2,1,31,2,2,0,0,0,2,17606,17040.0,19139.0,19325,20855,20372.0,0.0,2700.0,800.0,2000.0,0.0,1000.0,0
2129,50000.0,2,3,2,52,0,0,0,0,0,0,34781,34458.0,33311.0,18033,18740,19408.0,1725.0,1800.0,3000.0,1000.0,1000.0,657.0,1
2130,340000.0,2,1,2,26,-1,0,0,0,0,-1,58363,106270.0,159464.0,155685,137838,6556.0,56270.0,59503.0,3330.0,40.0,6556.0,16390.0,0
2131,140000.0,1,1,1,57,2,2,2,2,2,3,108660,105504.0,113177.0,113622,116396,115826.0,0.0,10970.0,3805.0,4747.0,1932.0,8337.0,1
2132,50000.0,1,2,2,42,0,0,0,0,0,0,47691,48738.0,48565.0,48301,50851,51153.0,3304.0,2300.0,2000.0,3500.0,3000.0,4000.0,0
2133,50000.0,1,2,2,31,1,2,0,0,2,0,16617,16061.0,17082.0,18969,18524,18947.0,0.0,1294.0,2181.0,0.0,731.0,586.0,0
2134,90000.0,2,1,2,27,0,0,0,0,0,0,56754,58835.0,59461.0,60974,62339,63648.0,3000.0,2200.0,2500.0,2500.0,2500.0,2600.0,0
2135,160000.0,1,2,1,66,2,2,2,2,2,2,67771,69535.0,70848.0,71739,73090,74490.0,3400.0,3000.0,2600.0,2600.0,2700.0,2800.0,1
2136,250000.0,1,2,2,27,0,0,0,0,0,0,34799,25831.0,24448.0,20492,18812,17663.0,2027.0,2000.0,1007.0,1031.0,2000.0,10000.0,0
2137,50000.0,1,1,2,23,1,-2,-2,-2,-2,-1,0,0.0,0.0,0,0,19553.0,0.0,0.0,0.0,0.0,19553.0,389.0,0
2138,300000.0,2,2,1,36,0,0,0,0,0,0,141486,79474.0,80813.0,111116,13534,10379.0,6000.0,5000.0,30303.0,2011.0,856.0,1010.0,0
2139,230000.0,2,2,2,34,1,-2,-2,-2,-1,0,-2,-2.0,-2.0,-2,794,796.0,0.0,0.0,0.0,796.0,2.0,0.0,0
2140,260000.0,1,1,1,43,1,-2,-2,-1,0,0,0,0.0,0.0,14855,13650,0.0,0.0,0.0,15055.0,0.0,0.0,0.0,1
2141,60000.0,2,1,2,22,2,0,0,0,0,-1,58841,60970.0,58082.0,59882,19663,29343.0,3700.0,1400.0,2000.0,500.0,30000.0,1100.0,0
2142,140000.0,1,3,1,41,-1,-1,-1,0,-1,-1,2139,0.0,1686.0,1686,205,6689.0,0.0,1686.0,0.0,205.0,6689.0,0.0,0
2143,70000.0,2,3,3,49,2,0,0,0,0,0,92033,79841.0,80149.0,47735,48737,50225.0,3078.0,13489.0,7000.0,1771.0,2300.0,7600.0,1
2144,20000.0,1,3,1,41,2,0,0,0,0,0,18738,18986.0,20110.0,19584,16539,19466.0,1376.0,1500.0,593.0,2701.0,4261.0,941.0,1
2145,20000.0,2,2,1,27,3,2,0,0,2,3,4899,4675.0,5685.0,6490,6837,6435.0,0.0,1095.0,900.0,596.0,0.0,0.0,1
2146,170000.0,1,4,1,28,0,0,0,-1,-1,-1,171098,166176.0,169759.0,11760,0,4902.0,14000.0,5695.0,11760.0,0.0,4902.0,6000.0,0
2147,150000.0,2,3,0,55,-1,-1,-1,-1,-1,-1,1080,17493.0,9160.0,2939,3396,1870.0,17498.0,9160.0,2939.0,3396.0,1870.0,6800.0,0
2148,50000.0,1,2,2,26,0,0,2,0,0,0,13117,16887.0,16323.0,16752,17229,18931.0,4000.0,0.0,1000.0,900.0,2000.0,379.0,0
2149,60000.0,1,1,1,49,2,0,0,0,0,0,60289,57426.0,25820.0,25793,28224,28968.0,1580.0,1500.0,1100.0,3000.0,1200.0,1100.0,1
2150,230000.0,2,1,2,29,-1,-1,-1,-1,-1,-1,1960,11055.0,2269.0,9818,690,5369.0,11055.0,2269.0,9818.0,690.0,5369.0,4285.0,0
2151,100000.0,1,2,2,30,0,0,0,0,0,-1,31373,32155.0,32331.0,29035,19576,33825.0,1602.0,1451.0,4.0,41.0,34938.0,292.0,0
2152,150000.0,1,1,2,24,-1,-1,-1,-1,-1,-1,1050,3258.0,3664.0,1461,2348,3626.0,3258.0,3735.0,1461.0,2348.0,3626.0,3089.0,0
2153,70000.0,1,2,2,51,0,0,0,0,0,0,67880,66658.0,58486.0,29171,17725,17693.0,3028.0,3199.0,1267.0,642.0,651.0,1665.0,0
2154,150000.0,1,1,2,25,0,0,0,0,0,-1,52952,95134.0,31578.0,26089,16624,5107.0,60086.0,2000.0,2000.0,5000.0,6000.0,9000.0,0
2155,50000.0,2,2,2,25,0,0,0,0,0,0,23529,27889.0,22800.0,21930,23183,17613.0,4820.0,1500.0,1000.0,2000.0,1000.0,500.0,0
2156,110000.0,2,1,2,29,2,2,2,2,2,2,95690,105101.0,105676.0,106506,103591,109276.0,11000.0,3800.0,4000.0,0.0,8800.0,0.0,1
2157,290000.0,2,1,2,25,0,0,0,0,0,0,305823,303701.0,296384.0,248801,241983,230925.0,15000.0,10500.0,10000.0,15000.0,7844.0,23333.0,1
2158,310000.0,2,2,2,42,0,0,0,0,0,0,128166,102808.0,94484.0,95087,80331,66813.0,3844.0,5000.0,5000.0,6000.0,6000.0,7000.0,0
2159,80000.0,2,2,1,38,0,0,0,0,0,0,74236,63120.0,53897.0,54292,55430,57011.0,2125.0,2000.0,2000.0,2010.0,2500.0,1336.0,0
2160,220000.0,1,1,1,54,-2,-2,-2,-2,-2,-2,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2161,230000.0,2,2,1,62,0,0,0,0,0,0,167635,170085.0,172204.0,173045,176163,179625.0,6474.0,7726.0,5601.0,6100.0,6427.0,6000.0,0
2162,360000.0,1,1,1,52,0,0,0,0,0,0,236171,228951.0,220826.0,191655,162435,132093.0,8500.0,7800.0,6665.0,5670.0,4461.0,3100.0,0
2163,320000.0,1,1,1,48,-1,-1,-1,-1,-1,-2,25840,13260.0,13217.0,17967,-13,-13.0,13326.0,13289.0,18064.0,0.0,0.0,0.0,0
2164,20000.0,1,1,2,30,0,0,2,0,0,0,14406,20653.0,19995.0,19391,19120,19158.0,6500.0,84.0,7171.0,1000.0,1000.0,2000.0,0
