ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
3072,180000.0,2,1,2,28,0,0,0,2,0,0,99307,104403.0,110366.0,101550,98615,49730.0,6700.0,10605.0,0.0,4751.0,1754.0,0.0,1
3073,210000.0,1,2,1,40,-1,-1,0,0,0,0,5130,15266.0,11423.0,9329,12329,10039.0,15266.0,2500.0,1200.0,3000.0,1077.0,2104.0,0
3074,360000.0,1,1,2,30,-1,-1,-1,-1,-1,-1,312,312.0,312.0,312,251,-61.0,313.0,313.0,313.0,252.0,1.0,95971.0,1
3075,180000.0,1,3,2,31,2,2,0,0,0,0,36864,35587.0,35989.0,36013,36164,31637.0,0.0,1800.0,1230.0,1200.0,1350.0,2310.0,0
3076,200000.0,2,1,2,29,1,2,0,0,2,2,16198,14320.0,15439.0,14757,14275,13680.0,0.0,5000.0,1000.0,0.0,2000.0,0.0,0
3077,50000.0,1,3,2,22,0,0,-1,0,0,0,48423,44450.0,956.0,976,1976,2939.0,2150.0,956.0,20.0,1000.0,1000.0,1000.0,1
3078,240000.0,1,2,1,48,0,-1,-1,-2,-1,-1,3972,783.0,0.0,0,3853,29252.0,783.0,0.0,0.0,3853.0,29252.0,16747.0,1
3079,180000.0,2,1,2,29,0,0,0,0,0,0,35619,22745.0,12200.0,9531,10131,0.0,1745.0,1200.0,1531.0,3500.0,0.0,0.0,0
3080,80000.0,2,3,1,33,-1,-1,0,-1,-1,-2,325,107.0,1107.0,1338,0,0.0,107.0,1000.0,1338.0,0.0,0.0,1080.0,0
3081,50000.0,2,3,1,32,0,0,0,0,0,0,42740,44744.0,47539.0,17360,17928,19619.0,3000.0,4000.0,1000.0,1000.0,2000.0,1000.0,0
3082,280000.0,2,2,1,36,0,0,0,0,0,0,101803,100836.0,96333.0,97475,100652,1823.0,5005.0,7066.0,10000.0,5000.0,1823.0,4225.0,0
3083,70000.0,2,1,2,29,0,0,0,0,0,0,43462,41845.0,40476.0,43687,43858,48127.0,3000.0,3000.0,7000.0,10000.0,15000.0,1000.0,0
3084,400000.0,1,1,2,36,-1,-1,-1,-1,-1,-2,6233,11152.0,-1.0,376,0,0.0,11219.0,0.0,377.0,0.0,0.0,1759.0,0
3085,210000.0,2,3,1,45,-1,-1,-1,-1,-1,-1,430,430.0,430.0,430,430,430.0,430.0,430.0,430.0,430.0,430.0,10798.0,0
3086,80000.0,1,3,2,33,0,0,0,0,0,0,55424,56598.0,57724.0,58892,61991,63224.0,2068.0,2081.0,2113.0,5000.0,2264.0,2342.0,0
3087,30000.0,2,2,2,24,2,2,7,7,7,7,300,300.0,300.0,300,300,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3088,310000.0,1,2,2,29,2,2,2,-1,2,-1,400,400.0,400.0,20334,19050,21573.0,0.0,0.0,20334.0,0.0,21573.0,0.0,0
3089,360000.0,2,3,2,27,1,-2,-2,-2,-2,-2,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3090,200000.0,1,2,2,28,-1,0,0,0,-1,-1,29804,30892.0,25355.0,21666,15404,11559.0,20044.0,10198.0,15083.0,15450.0,11593.0,18784.0,0
3091,50000.0,1,2,1,33,0,0,0,0,0,0,50431,45619.0,33610.0,19221,18925,19608.0,1823.0,1500.0,1000.0,1000.0,1000.0,1000.0,0
3092,320000.0,2,2,1,41,0,0,0,0,0,0,49846,53811.0,38717.0,35409,35036,35939.0,5000.0,2000.0,2000.0,3000.0,3000.0,1500.0,0
3093,60000.0,1,2,2,27,0,0,0,2,2,0,23439,26042.0,29182.0,29906,29292,29729.0,3300.0,3900.0,1500.0,0.0,1074.0,1200.0,0
3094,230000.0,2,1,2,30,2,2,2,2,2,2,216409,221419.0,224753.0,228022,232724,260472.0,10000.0,8500.0,8500.0,8500.0,32000.0,200.0,0
3095,150000.0,2,1,1,44,-1,-1,-1,-2,-2,-2,1843,1367.0,0.0,0,0,0.0,1367.0,0.0,0.0,0.0,0.0,0.0,1
3096,360000.0,2,1,1,39,-1,-1,-1,-1,-1,-1,165,853.0,165.0,300,0,1790.0,853.0,165.0,300.0,0.0,1790.0,0.0,0
3097,50000.0,1,1,2,34,0,0,0,0,0,0,20613,28018.0,22744.0,18484,16378,13352.0,10000.0,10000.0,1500.0,3000.0,2803.0,5000.0,0
3098,280000.0,2,1,1,37,-1,-1,-1,-1,-1,-1,3915,6686.0,3719.0,11013,21011,29459.0,6691.0,85.0,11045.0,21012.0,29460.0,10284.0,0
3099,50000.0,2,3,1,50,0,0,0,0,0,0,38499,39216.0,15554.0,8704,8904,4687.0,1743.0,1021.0,200.0,200.0,100.0,0.0,0
3100,500000.0,1,1,1,32,0,0,0,0,0,0,15491,22984.0,20700.0,19805,23802,23085.0,12992.0,2009.0,5000.0,5000.0,2000.0,7000.0,0
3101,400000.0,2,3,1,41,0,0,0,0,0,0,18487,12366.0,13010.0,12620,17945,20030.0,2620.0,1000.0,0.0,13945.0,7116.0,1280.0,1
3102,280000.0,1,2,2,28,-2,-2,-2,-2,-2,-2,1799,1768.0,1848.0,-8,1601,-3.0,1782.0,1857.0,0.0,1609.0,3.0,1077.0,0
3103,360000.0,2,2,2,41,0,0,0,0,0,0,158277,203726.0,293675.0,196475,2475,0.0,50000.0,100000.0,0.0,0.0,0.0,0.0,0
3104,260000.0,2,1,2,29,1,-1,0,-1,-1,-1,15502,16832.0,16832.0,16332,16332,-334.0,18000.0,16666.0,16666.0,16666.0,0.0,17000.0,1
3105,330000.0,1,1,1,42,0,0,0,0,0,0,241191,114291.0,113296.0,35048,36491,37252.0,10000.0,5449.0,5000.0,2000.0,2000.0,5000.0,0
3106,350000.0,2,2,1,33,-2,-2,-1,0,0,0,-7438,144562.0,147437.0,135043,137980,138908.0,152000.0,6000.0,5000.0,4000.0,4017.0,5000.0,0
3107,500000.0,2,2,1,39,-1,-1,-1,-1,-1,-1,36550,18752.0,22376.0,39018,4233,397.0,18795.0,22398.0,39041.0,4233.0,397.0,28337.0,0
3108,440000.0,2,1,1,35,0,0,0,0,0,0,128808,133340.0,133075.0,109705,111202,116169.0,10000.0,5000.0,5000.0,7126.0,10000.0,10000.0,0
3109,260000.0,1,2,2,28,0,0,0,0,0,0,234867,237497.0,215343.0,205576,207688,198955.0,10500.0,9150.0,7500.0,8000.0,7500.0,7100.0,0
3110,500000.0,1,3,1,48,0,0,0,0,2,-1,36875,26031.0,32389.0,32830,17191,72198.0,1192.0,32382.0,2011.0,0.0,72198.0,10000.0,0
3111,100000.0,1,2,1,35,0,0,0,0,0,0,81415,80759.0,79755.0,81209,60720,74375.0,4000.0,3000.0,3004.0,2278.0,15000.0,3000.0,0
3112,70000.0,1,3,1,47,0,0,0,0,0,0,67670,62529.0,59024.0,26008,28210,18296.0,2730.0,2490.0,1000.0,5746.0,2000.0,143.0,0
3113,440000.0,1,1,2,43,0,0,0,0,0,0,58108,51013.0,48337.0,49532,53714,56818.0,2400.0,3000.0,2000.0,5000.0,4000.0,4000.0,0
3114,220000.0,2,1,1,44,-1,0,0,0,0,0,208858,212640.0,216062.0,209288,202578,195567.0,7611.0,7484.0,7109.0,6969.0,6661.0,6426.0,0
3115,160000.0,2,1,1,32,-1,-1,-1,-1,-1,-1,3189,3203.0,3421.0,2750,2750,5224.0,3248.0,3421.0,2750.0,2750.0,5224.0,2313.0,0
3116,200000.0,1,2,1,46,-1,2,-1,-1,2,-1,7340,5980.0,4486.0,9790,4944,4696.0,0.0,4486.0,10000.0,0.0,4696.0,4696.0,0
3117,30000.0,2,2,2,25,0,0,0,0,0,0,24458,29022.0,28230.0,22204,21954,22606.0,5000.0,1518.0,529.0,535.0,750.0,347.0,0
3118,110000.0,2,1,2,27,0,0,0,0,0,0,113461,112026.0,111792.0,111936,112030,111975.0,4251.0,4218.0,4167.0,4238.0,4181.0,4246.0,0
3119,60000.0,2,2,1,43,0,0,0,0,0,0,57033,58994.0,59732.0,36914,37684,38613.0,2880.0,2473.0,1322.0,1366.0,1554.0,1369.0,0
3120,260000.0,1,1,2,28,-1,-1,-1,-1,-1,-1,76996,11515.0,13392.0,22209,54807,62534.0,11515.0,13419.0,22209.0,54807.0,62534.0,37935.0,0
3121,110000.0,1,2,1,36,0,0,0,0,0,0,109361,102505.0,103834.0,76491,77245,78049.0,3940.0,3256.0,2696.0,2780.0,2900.0,3000.0,0
3122,260000.0,1,3,1,44,0,0,0,0,0,0,257987,260104.0,253488.0,145630,148720,139633.0,7100.0,135546.0,4500.0,4590.0,4501.0,4795.0,0
3123,280000.0,2,1,2,32,0,0,0,0,0,0,157480,155362.0,156387.0,159584,163009,161769.0,6400.0,6100.0,5600.0,5805.0,7007.0,5400.0,0
3124,210000.0,1,1,2,30,-1,-1,-1,0,-1,-1,462,562.0,1864.0,932,932,1014.0,1032.0,2234.0,0.0,932.0,1014.0,1000.0,0
3125,80000.0,2,2,1,37,0,-1,0,0,0,0,5744,33115.0,34131.0,34809,35539,36271.0,33115.0,1568.0,1246.0,1291.0,1324.0,728.0,0
3126,200000.0,2,1,2,37,0,0,0,0,0,0,75360,57589.0,54711.0,44396,25948,14505.0,2050.0,15000.0,6003.0,845.0,290.0,12715.0,0
3127,100000.0,2,2,2,33,2,2,0,0,0,0,74763,73010.0,74198.0,74964,76655,78328.0,0.0,3000.0,2000.0,2000.0,2000.0,2000.0,0
3128,210000.0,1,2,1,42,-1,-1,-1,-1,-1,-1,9377,9534.0,9850.0,9905,8540,8785.0,9540.0,9856.0,9905.0,8540.0,8785.0,3080.0,0
3129,140000.0,2,2,2,35,1,2,0,0,0,0,148305,141907.0,141940.0,113028,112667,112318.0,0.0,7000.0,3923.0,4000.0,4100.0,4788.0,0
3130,180000.0,1,1,2,29,0,0,0,0,2,2,93962,95955.0,98354.0,105327,107500,105614.0,3500.0,4000.0,8600.0,4000.0,0.0,8100.0,0
3131,240000.0,2,2,2,34,0,0,0,0,0,0,122810,114408.0,97395.0,83314,73292,59270.0,10066.0,7255.0,3035.0,3030.0,3018.0,2012.0,0
3132,150000.0,2,1,2,24,-1,-1,-1,0,0,-1,4857,1729.0,49200.0,50000,0,50000.0,1733.0,49200.0,1000.0,0.0,50000.0,0.0,0
3133,80000.0,1,2,1,54,0,0,0,0,0,-1,105365,108702.0,108486.0,94119,18809,40619.0,5030.0,2698.0,2172.0,376.0,40619.0,25311.0,1
3134,210000.0,2,2,1,37,0,0,-2,-2,-2,-2,22908,32513.0,6192.0,2885,8419,2810.0,32513.0,9.0,8.0,8444.0,3118.0,0.0,1
3135,180000.0,2,1,2,28,0,0,0,0,0,-1,12595,18704.0,24410.0,29184,7325,326.0,7000.0,7000.0,7000.0,5000.0,326.0,7276.0,0
3136,100000.0,2,1,2,26,0,0,0,0,0,0,96353,99710.0,102093.0,97701,99322,98787.0,4900.0,5000.0,4000.0,3800.0,3710.0,4100.0,0
3137,20000.0,1,1,2,28,0,0,0,0,0,0,17359,16828.0,17723.0,18733,12249,19910.0,2700.0,4150.0,1500.0,577.0,8000.0,300.0,0
3138,140000.0,1,2,2,34,0,0,0,0,0,0,128312,119084.0,62922.0,60196,58935,58654.0,5000.0,2200.0,2300.0,2300.0,2100.0,2000.0,0
3139,200000.0,1,3,2,40,-2,-2,-2,-2,-2,-2,390,1799.0,390.0,390,418,1604.0,1799.0,390.0,390.0,418.0,1604.0,0.0,0
3140,80000.0,1,2,2,25,0,0,0,0,0,0,77142,45209.0,46410.0,43053,44387,43780.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,0
3141,20000.0,2,2,2,49,1,2,2,2,0,0,18718,18132.0,19530.0,18950,16510,19386.0,0.0,3000.0,0.0,1000.0,3000.0,2000.0,1
3142,80000.0,2,2,2,24,-2,-2,-2,-2,-2,-2,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0
3143,170000.0,2,1,1,41,0,0,0,0,0,0,165602,138507.0,136176.0,61000,59477,44218.0,80000.0,4742.0,2022.0,2076.0,1776.0,10433.0,0
3144,70000.0,2,2,1,41,2,2,2,2,2,2,50241,51145.0,50022.0,53390,54579,55722.0,2000.0,0.0,4200.0,2200.0,2200.0,2200.0,1
3145,90000.0,2,3,1,40,-1,-1,-1,-1,-1,-1,3569,7319.0,7608.0,1720,45000,0.0,7385.0,7608.0,1720.0,45000.0,15000.0,1543.0,0
3146,30000.0,1,2,2,30,0,0,0,0,0,0,22221,23248.0,24260.0,24743,25261,25763.0,1391.0,1403.0,886.0,917.0,922.0,955.0,0
3147,50000.0,1,1,2,25,-1,-1,-1,-1,-1,-2,2543,14335.0,566.0,5243,0,0.0,14439.0,566.0,5243.0,0.0,0.0,1380.0,0
3148,50000.0,2,2,2,21,-1,-1,-1,-1,-1,-1,390,1499.0,780.0,797,1166,0.0,1499.0,780.0,797.0,1166.0,0.0,0.0,1
3149,260000.0,2,1,2,39,0,0,0,0,0,0,231024,208119.0,213219.0,202106,208890,215455.0,10000.0,10000.0,8000.0,10000.0,10000.0,20000.0,0
3150,360000.0,2,1,1,33,-1,-1,-1,-1,-1,-1,50067,17607.0,41262.0,8882,17348,29216.0,17607.0,41285.0,8882.0,17348.0,29216.0,4043.0,0
3151,500000.0,2,3,2,52,-2,-2,-2,-2,-2,-2,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3152,160000.0,1,3,1,46,2,2,0,0,0,0,168501,160421.0,157661.0,73322,57835,41842.0,0.0,6322.0,2275.0,2343.0,3069.0,77005.0,0
3153,460000.0,2,1,2,39,0,0,0,0,0,0,89095,93634.0,111899.0,199682,177073,175979.0,6000.0,20000.0,90000.0,9000.0,10000.0,10000.0,0
3154,20000.0,2,2,2,26,2,0,0,0,0,0,19366,19297.0,20023.0,19625,15188,0.0,1800.0,1500.0,500.0,500.0,0.0,0.0,1
3155,360000.0,1,2,2,25,1,-1,2,0,-1,-1,0,1647.0,1488.0,490,1697,789.0,1647.0,5.0,2.0,1705.0,792.0,0.0,0
3156,300000.0,2,1,1,38,-1,-1,-1,-2,-2,-2,1008,228.0,0.0,0,0,0.0,228.0,0.0,0.0,888.0,0.0,0.0,0
3157,70000.0,2,2,1,28,1,3,2,2,2,0,29836,30856.0,30658.0,31850,31207,32037.0,1800.0,600.0,2000.0,0.0,1500.0,1500.0,1
3158,50000.0,2,1,2,26,0,0,0,0,0,0,26808,44361.0,32088.0,20100,15117,18501.0,30040.0,2037.0,592.0,5003.0,5012.0,2023.0,0
3159,150000.0,2,3,1,51,0,0,0,0,0,0,113647,117322.0,119935.0,124913,128108,131382.0,5001.0,4000.0,6006.0,5000.0,5008.0,0.0,0
3160,390000.0,1,2,1,42,-1,-1,-1,-1,-1,-1,1565,1733.0,2472.0,2626,989,4647.0,1733.0,2492.0,2637.0,992.0,4667.0,277.0,0
3161,280000.0,1,1,2,37,0,0,0,0,0,0,251486,245307.0,218043.0,196016,195307,168946.0,9352.0,8077.0,7171.0,8014.0,6235.0,4445.0,0
3162,50000.0,2,3,1,28,0,0,-1,-1,-1,-1,3377,4256.0,4207.0,694,238,0.0,1000.0,4207.0,694.0,238.0,0.0,0.0,0
3163,280000.0,2,1,2,38,1,-2,-1,-1,-1,-1,0,0.0,3898.0,1460,18901,0.0,0.0,3898.0,1460.0,18901.0,0.0,0.0,1
