ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
26021,130000.0,2,2,1,38,-1,-1,-1,-1,-1,-1,929.0,2876.0,423.0,2149.0,463.0,2218.0,2876.0,423.0,2149.0,463.0,2218.0,10346.0,0
26022,150000.0,2,3,2,33,-2,-1,-1,-1,-1,-1,1879.0,69842.0,2777.0,945.0,-5.0,1951.0,69842.0,2785.0,947.0,0.0,1956.0,900.0,0
26023,220000.0,2,2,1,44,2,2,0,0,0,0,195375.0,185993.0,184568.0,168683.0,158742.0,161499.0,10.0,8304.0,7356.0,5300.0,5550.0,5050.0,0
26024,140000.0,2,2,1,40,0,0,0,0,0,0,98221.0,97548.0,98457.0,102811.0,104605.0,106917.0,3600.0,5000.0,6000.0,5000.0,4000.0,10000.0,0
26025,50000.0,2,2,2,31,0,0,0,0,0,0,77962.0,48095.0,50383.0,48987.0,48793.0,48328.0,3000.0,3387.0,1637.0,1231.0,3356.0,636.0,0
26026,90000.0,2,3,1,41,0,0,0,0,0,0,2833.0,6003.0,7598.0,5036.0,4750.0,3007.0,5000.0,3500.0,4500.0,4300.0,0.0,1500.0,0
26027,500000.0,2,1,2,37,0,0,0,0,0,0,20181.0,21197.0,23839.0,24869.0,27437.0,31957.0,1358.0,3000.0,1432.0,3000.0,5000.0,5000.0,0
26028,300000.0,2,3,1,28,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,1
26029,260000.0,2,1,1,40,-1,-1,-1,-1,-1,-1,63273.0,49857.0,75036.0,96787.0,16576.0,6844.0,49857.0,75038.0,96793.0,16576.0,6844.0,8954.0,0
26030,130000.0,2,3,1,42,-1,-1,-1,0,0,-2,2551.0,0.0,59892.0,60000.0,0.0,0.0,0.0,59892.0,1200.0,0.0,0.0,0.0,1
26031,200000.0,2,1,2,28,-1,-1,-1,-1,-1,-1,6023.0,3621.0,2659.0,1708.0,1629.0,13037.0,3632.0,2659.0,1708.0,1629.0,13037.0,450.0,0
26032,290000.0,2,2,2,29,0,0,0,0,0,0,7324.0,8174.0,8389.0,8770.0,9145.0,10016.0,1130.0,1502.0,1300.0,500.0,1000.0,1001.0,0
26033,650000.0,2,1,2,29,1,-1,-1,-1,0,0,21289.0,518.0,216.0,2482.0,5178.0,5506.0,3000.0,1000.0,2500.0,3500.0,4000.0,3000.0,0
26034,230000.0,2,1,2,27,0,0,0,0,-1,-1,11406.0,10097.0,4600.0,3234.0,4696.0,7062.0,5097.0,1060.0,1000.0,4696.0,7062.0,10898.0,0
26035,230000.0,2,1,1,30,2,0,0,0,0,0,63064.0,62725.0,61465.0,57637.0,58172.0,57560.0,2800.0,2158.0,2610.0,2022.0,2064.0,2038.0,1
26036,200000.0,2,2,2,31,0,0,0,0,0,0,203265.0,203147.0,203017.0,203109.0,203494.0,203920.0,7471.0,7848.0,8957.0,8000.0,7775.0,7341.0,0
26037,400000.0,2,2,2,32,0,0,0,0,0,0,234779.0,240496.0,247813.0,253726.0,258120.0,10002.0,5784.0,7395.0,7506.0,6000.0,2000.0,2000.0,0
26038,490000.0,2,2,1,30,0,0,0,0,0,0,195330.0,200768.0,206026.0,203938.0,198453.0,200496.0,8683.0,10021.0,8017.0,16270.0,6599.0,6024.0,0
26039,360000.0,2,1,2,30,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26040,230000.0,2,1,2,33,-2,-2,-2,-2,-2,-2,5869.0,11556.0,156.0,2403.0,1546.0,7915.0,11556.0,156.0,2403.0,1546.0,7915.0,0.0,0
26041,290000.0,2,2,2,34,0,0,0,0,0,0,285484.0,286091.0,286785.0,285345.0,239389.0,231420.0,10220.0,11231.0,10269.0,8500.0,10000.0,10000.0,0
26042,200000.0,2,1,2,34,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,0
26043,360000.0,2,2,1,34,-1,0,0,0,0,0,42720.0,22303.0,17959.0,11933.0,8371.0,11196.0,1430.0,4987.0,3966.0,5081.0,6605.0,1511.0,0
26044,10000.0,2,3,1,42,2,2,2,2,0,0,7587.0,7920.0,10153.0,8999.0,9999.0,0.0,1000.0,2374.0,0.0,1000.0,0.0,0.0,1
26045,180000.0,2,2,2,33,-2,-2,-2,-2,-2,-2,11281.0,3405.0,22630.0,7777.0,3089.0,8429.0,3411.0,22657.0,7777.0,3089.0,8429.0,6706.0,0
26046,230000.0,2,3,1,47,-1,-1,-1,-1,-1,-1,6200.0,5482.0,15900.0,1678.0,0.0,764.0,5482.0,15900.0,1678.0,0.0,764.0,0.0,0
26047,340000.0,2,1,2,35,-2,-2,-2,-2,-2,-2,732.0,1604.0,-1294.0,12797.0,890.0,2313.0,1618.0,27.0,20072.0,903.0,2313.0,156590.0,0
26048,170000.0,2,3,1,44,0,0,0,0,0,-1,150692.0,152861.0,156393.0,147611.0,28697.0,107142.0,6936.0,8266.0,5792.0,662.0,108927.0,4154.0,0
26049,50000.0,2,3,2,42,0,0,0,0,0,0,48926.0,49759.0,48803.0,46472.0,19766.0,19761.0,2019.0,2063.0,2217.0,705.0,725.0,927.0,0
26050,170000.0,2,2,1,37,-1,0,0,0,0,0,168719.0,166207.0,158403.0,146324.0,118981.0,113666.0,7000.0,7000.0,6011.0,5000.0,6000.0,9000.0,0
26051,160000.0,2,2,1,49,-1,-1,2,0,0,2,16982.0,21353.0,20723.0,21873.0,25999.0,26377.0,4980.0,0.0,1500.0,4520.0,939.0,0.0,0
26052,280000.0,2,3,1,46,0,0,0,0,0,0,100858.0,107768.0,111858.0,83428.0,73908.0,81908.0,7768.0,5000.0,10000.0,0.0,8000.0,0.0,0
26053,140000.0,2,2,2,38,0,0,0,0,0,0,135034.0,133283.0,132765.0,123208.0,97154.0,97687.0,4729.0,5434.0,4751.0,3500.0,3500.0,3800.0,0
26054,520000.0,2,1,1,43,0,0,0,0,0,0,146124.0,145785.0,147972.0,157115.0,196804.0,21550.0,6024.0,18069.0,30000.0,46805.0,21550.0,1287.0,0
26055,140000.0,2,2,2,29,0,0,0,0,0,0,25973.0,53098.0,54760.0,55568.0,27922.0,46108.0,30000.0,24000.0,11200.0,10000.0,34762.0,26447.0,0
26056,130000.0,2,1,2,26,-2,-2,-2,-2,-2,-2,1016.0,0.0,0.0,0.0,402.0,0.0,0.0,0.0,0.0,402.0,0.0,2054.0,0
26057,100000.0,2,1,2,27,0,0,0,0,0,0,58127.0,60155.0,61685.0,70611.0,70198.0,72075.0,3000.0,2500.0,10000.0,2505.0,3000.0,3420.0,0
26058,50000.0,2,3,1,27,2,0,0,0,2,0,11275.0,37651.0,38498.0,40644.0,39731.0,35657.0,27234.0,1754.0,2900.0,0.0,1265.0,832.0,1
26059,130000.0,2,2,2,27,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
26060,200000.0,2,1,1,39,-1,-1,-1,-1,-1,-1,25149.0,14963.0,9308.0,3060.0,6016.0,3480.0,15084.0,9354.0,3082.0,6046.0,3497.0,3514.0,0
26061,280000.0,2,1,2,28,-1,2,-1,-1,-1,2,5432.0,2146.0,1688.0,1226.0,6394.0,1626.0,0.0,1688.0,1226.0,7000.0,0.0,3146.0,0
26062,240000.0,2,1,2,29,-2,-2,-2,-2,-2,-2,28438.0,29923.0,7655.0,23918.0,265852.0,2225.0,29923.0,7655.0,23925.0,265852.0,2225.0,13478.0,0
26063,90000.0,2,1,1,29,2,2,2,2,2,2,42815.0,41826.0,45136.0,46098.0,45059.0,79127.0,0.0,4000.0,2000.0,0.0,35000.0,3000.0,0
26064,250000.0,2,1,2,29,0,0,0,0,0,0,98925.0,103213.0,87836.0,90577.0,65268.0,63019.0,9000.0,7000.0,9000.0,8000.0,8000.0,8000.0,0
26065,210000.0,2,1,2,29,-1,-1,-1,-1,0,0,1383.0,484.0,971.0,3764.0,2221.0,266.0,484.0,980.0,4000.0,266.0,0.0,1913.0,0
26066,90000.0,2,2,1,30,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26067,180000.0,2,5,2,30,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26068,500000.0,2,5,1,32,0,0,0,0,-1,-1,139255.0,52757.0,24273.0,9508.0,23294.0,2235.0,2040.0,1292.0,9555.0,23310.0,2244.0,2156.0,0
26069,240000.0,2,1,1,32,-2,-2,-2,-2,-2,-2,6101.0,1202.0,3227.0,4039.0,1776.0,1513.0,1205.0,3236.0,4051.0,1781.0,1517.0,3630.0,0
26070,50000.0,2,2,2,31,0,0,0,0,0,2,21704.0,22741.0,23867.0,25464.0,27348.0,26774.0,1400.0,1500.0,2000.0,2620.0,0.0,1164.0,0
26071,400000.0,2,1,2,32,0,0,0,0,0,0,46782.0,48075.0,48815.0,49831.0,50821.0,51884.0,2036.0,1776.0,1792.0,1782.0,1844.0,1856.0,0
26072,230000.0,2,1,2,33,1,2,-1,0,-1,0,4213.0,1922.0,5346.0,6971.0,10707.0,15392.0,0.0,5500.0,4000.0,11000.0,5000.0,5000.0,1
26073,400000.0,2,3,2,31,1,2,0,0,0,0,79403.0,55340.0,62303.0,63928.0,52882.0,48387.0,3.0,10000.0,10023.0,20000.0,5000.0,20000.0,0
26074,80000.0,2,2,1,35,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26075,160000.0,2,2,2,37,-2,-1,-1,-1,-1,-1,7596.0,898.0,850.0,1729.0,5696.0,0.0,920.0,852.0,1759.0,5707.0,0.0,0.0,0
26076,430000.0,2,1,1,38,1,-1,-1,-2,-2,-1,-469.0,215.0,-101.0,-1217.0,-2333.0,2351.0,1000.0,0.0,0.0,0.0,5000.0,12000.0,0
26077,90000.0,2,2,1,34,1,2,2,-1,-1,-1,8021.0,7780.0,0.0,9281.0,0.0,340.0,77.0,0.0,9281.0,0.0,340.0,0.0,0
26078,80000.0,2,3,1,35,0,0,0,0,0,0,63436.0,49544.0,50418.0,51810.0,28964.0,13059.0,2096.0,1970.0,2355.0,1500.0,1000.0,646.0,0
26079,210000.0,2,2,2,36,1,-2,-2,-2,-1,0,0.0,0.0,212.0,3066.0,13206.0,10583.0,0.0,212.0,3066.0,13206.0,212.0,0.0,0
26080,310000.0,2,2,1,46,-2,-2,-2,-2,-2,-2,53474.0,11913.0,6629.0,34342.0,1900.0,5807.0,11919.0,6629.0,17171.0,3800.0,5807.0,1380.0,0
26081,500000.0,2,2,1,39,0,-1,-1,-1,-2,-2,11712.0,523.0,1543.0,0.0,0.0,0.0,523.0,1543.0,0.0,0.0,0.0,0.0,0
26082,70000.0,2,3,2,38,0,0,0,0,0,0,34240.0,34913.0,26583.0,23593.0,15114.0,11222.0,2000.0,2000.0,1000.0,500.0,500.0,2000.0,0
26083,20000.0,2,2,1,36,1,2,2,2,2,2,16161.0,17596.0,17031.0,19715.0,19806.0,18747.0,2000.0,0.0,3300.0,700.0,0.0,1200.0,0
26084,210000.0,2,2,1,44,-2,-2,-2,-2,-2,-2,0.0,4098.0,0.0,0.0,0.0,0.0,4098.0,0.0,0.0,0.0,0.0,0.0,1
26085,170000.0,2,3,1,40,0,0,0,0,0,0,166305.0,169764.0,168441.0,171664.0,112130.0,114561.0,7800.0,8100.0,8000.0,4300.0,4400.0,4500.0,0
26086,390000.0,2,1,2,38,-1,-1,-1,-1,0,0,4989.0,2056.0,8886.0,16396.0,12761.0,6707.0,2076.0,8926.0,16413.0,30.0,33.0,5900.0,0
26087,320000.0,2,2,1,43,2,0,0,0,0,0,520651.0,383123.0,391741.0,400196.0,408503.0,156881.0,10000.0,11000.0,11000.0,10800.0,5992.0,4967.0,1
26088,50000.0,2,2,1,37,0,0,0,0,0,0,38418.0,47709.0,48923.0,39210.0,30515.0,27861.0,10000.0,2131.0,1910.0,1410.0,1159.0,1050.0,0
26089,100000.0,2,3,1,36,2,0,0,0,0,0,100281.0,100433.0,99744.0,101882.0,101116.0,97283.0,5000.0,5000.0,7900.0,4000.0,4000.0,30300.0,0
26090,220000.0,2,1,1,39,-1,-1,-1,-1,-1,-1,2342.0,1120.0,5707.0,2021.0,15441.0,7661.0,1122.0,5738.0,2041.0,15516.0,7697.0,2916.0,0
26091,300000.0,2,1,1,38,-1,0,0,0,0,0,15230.0,16212.0,17239.0,18237.0,18600.0,17939.0,1222.0,1249.0,1247.0,610.0,611.0,616.0,0
26092,160000.0,2,2,1,40,-1,-1,-2,-2,-2,-2,6102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26093,200000.0,2,3,1,45,0,0,0,0,0,-1,54721.0,52285.0,48615.0,41322.0,0.0,4300.0,2209.0,2109.0,10006.0,0.0,4300.0,1191.0,0
26094,240000.0,2,1,1,43,-1,-1,-1,-1,-1,-1,7994.0,20487.0,27770.0,22920.0,4779.0,7640.0,20487.0,27783.0,22920.0,4952.0,7640.0,14003.0,0
26095,90000.0,2,1,2,27,2,2,0,0,0,0,28206.0,27459.0,28514.0,29733.0,30138.0,33248.0,0.0,1800.0,2000.0,1200.0,3600.0,0.0,1
26096,50000.0,2,2,1,46,-2,-1,-1,0,-1,-1,4640.0,2720.0,26461.0,11882.0,280.0,290.0,2720.0,26461.0,1034.0,280.0,300.0,1535.0,0
26097,210000.0,2,1,1,46,-2,-2,-2,-2,-2,-2,0.0,477.0,971.0,0.0,386.0,0.0,477.0,972.0,0.0,386.0,0.0,0.0,0
26098,290000.0,2,2,1,33,-2,-1,0,0,0,0,11303.0,17493.0,21036.0,17391.0,16348.0,-209051.0,17654.0,11068.0,7600.0,3352.0,6104.0,261883.0,0
26099,160000.0,2,2,2,37,2,2,2,2,2,2,144255.0,147333.0,143786.0,151842.0,147962.0,156921.0,6900.0,200.0,12000.0,0.0,11500.0,5811.0,0
26100,200000.0,2,1,1,31,-1,-1,-1,0,0,-1,11715.0,5209.0,10634.0,10982.0,1966.0,4883.0,5289.0,10641.0,2011.0,9.0,4890.0,15.0,0
26101,260000.0,2,2,1,37,0,0,0,0,0,0,182249.0,181433.0,180660.0,179052.0,177072.0,175285.0,6107.0,6501.0,6005.0,5805.0,5909.0,6106.0,0
26102,30000.0,2,3,1,47,2,0,0,0,0,0,27380.0,27384.0,28944.0,29850.0,29523.0,28925.0,1440.0,2000.0,1741.0,1164.0,1027.0,1500.0,0
26103,230000.0,2,2,2,36,-2,-2,-2,-2,-2,-2,140.0,358.0,285.0,219.0,415.0,142.0,358.0,285.0,219.0,416.0,142.0,3000.0,0
26104,220000.0,2,3,2,39,0,0,0,0,0,0,209596.0,160515.0,141917.0,144811.0,147685.0,150780.0,6888.0,5155.0,5258.0,5284.0,5473.0,5505.0,0
26105,140000.0,2,1,2,27,-1,-1,-1,0,-1,-1,2116.0,11028.0,9778.0,6417.0,1831.0,7126.0,11033.0,9803.0,1004.0,1831.0,7126.0,2121.0,0
26106,80000.0,2,2,1,38,0,0,0,0,0,0,43170.0,44151.0,45505.0,43485.0,44830.0,43229.0,2000.0,2100.0,2000.0,2000.0,2000.0,2000.0,0
26107,450000.0,2,1,1,49,1,-1,-1,-1,-1,0,0.0,557.0,0.0,2481.0,13716.0,19584.0,557.0,0.0,2481.0,13716.0,7100.0,812.0,0
26108,160000.0,2,2,1,45,0,0,0,0,0,0,106643.0,89397.0,90348.0,8274.0,75286.0,76618.0,3700.0,6353.0,1200.0,70000.0,3000.0,3300.0,0
26109,100000.0,2,1,1,27,1,2,0,0,0,0,77346.0,75513.0,77147.0,78200.0,78393.0,72214.0,0.0,3451.0,3000.0,2841.0,2620.0,2500.0,1
26110,250000.0,2,2,1,39,-1,-1,-1,-1,-1,-1,9690.0,0.0,1222.0,7337.0,0.0,2752.0,0.0,1222.0,7409.0,0.0,2752.0,1549.0,0
26111,80000.0,2,2,1,38,-2,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,390.0,0.0,0.0,0.0,0.0,390.0,0.0,0
26112,180000.0,2,1,2,35,-2,-2,-2,-2,-2,-2,7210.0,370.0,8479.0,792.0,3826.0,1997.0,370.0,8875.0,792.0,3826.0,1997.0,396.0,0
26113,720000.0,2,2,2,38,1,-2,-2,-2,-2,-2,5065.0,2184.0,1744.0,7323.0,711.0,970.0,2184.0,1744.0,7323.0,711.0,970.0,491.0,0
26114,180000.0,2,2,1,27,0,0,0,0,0,0,3063.0,4083.0,4634.0,3652.0,1973.0,689.0,1084.0,1084.0,1005.0,46.0,16.0,0.0,0
26115,230000.0,2,1,1,32,-2,-2,-2,-2,-2,-2,2774.0,0.0,0.0,0.0,0.0,5347.0,0.0,0.0,0.0,0.0,5347.0,0.0,0
26116,200000.0,2,2,2,32,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26117,80000.0,2,2,1,36,0,0,0,0,0,0,77998.0,77452.0,74773.0,76908.0,77068.0,78434.0,3700.0,3500.0,4000.0,3200.0,4000.0,2700.0,0
26118,100000.0,2,2,1,30,-1,0,0,0,-1,-1,100037.0,101163.0,102712.0,99925.0,836.0,79013.0,3607.0,4001.0,2449.0,2836.0,79263.0,2442.0,0
26119,200000.0,2,1,2,30,0,0,0,0,0,0,38540.0,38898.0,39669.0,40167.0,37162.0,36557.0,1928.0,1699.0,1557.0,1279.0,962.0,2178.0,0
26120,200000.0,2,3,1,32,0,0,0,0,0,0,132436.0,133530.0,137837.0,140609.0,141896.0,151082.0,4780.0,6459.0,6550.0,5106.0,11500.0,0.0,1
26121,50000.0,2,2,1,30,0,0,0,0,0,-1,42326.0,19067.0,7690.0,8322.0,5522.0,1522.0,1500.0,1500.0,1000.0,200.0,2000.0,50000.0,0
26122,380000.0,2,1,1,36,-2,-1,-1,-1,-1,2,3744.0,20334.0,8499.0,53235.0,101439.0,34579.0,20498.0,8549.0,53471.0,101785.0,117.0,32347.0,1
26123,250000.0,2,2,1,41,0,0,0,0,0,0,214301.0,211762.0,214629.0,204093.0,150752.0,150863.0,8972.0,9700.0,8960.0,5630.0,5777.0,5459.0,0
26124,220000.0,2,2,2,47,-2,-2,-2,-1,-1,-1,1526.0,1122.0,-11.0,12597.0,44375.0,0.0,1122.0,0.0,12608.0,44375.0,0.0,0.0,0
26125,70000.0,2,2,2,33,0,0,0,0,2,0,62209.0,64072.0,64802.0,66647.0,50690.0,50806.0,2900.0,2379.0,4466.0,2.0,1836.0,1846.0,0
26126,10000.0,2,2,1,40,0,0,-1,0,0,0,9135.0,0.0,1912.0,3071.0,4012.0,9882.0,0.0,1912.0,1200.0,1000.0,1000.0,1000.0,0
26127,60000.0,2,2,2,35,0,0,-1,-1,0,0,21770.0,11506.0,1024.0,16453.0,4131.0,4006.0,1400.0,1024.0,16469.0,131.0,322.0,40000.0,0
26128,200000.0,2,3,1,44,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
26129,200000.0,2,2,1,30,0,0,0,-2,-2,-2,25874.0,16298.0,0.0,0.0,0.0,0.0,1048.0,0.0,0.0,0.0,0.0,0.0,0
26130,300000.0,2,1,2,48,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26131,260000.0,2,3,2,36,0,0,0,0,0,0,146033.0,108405.0,108396.0,110249.0,112119.0,114136.0,4160.0,4000.0,3984.0,4001.0,4128.0,4200.0,0
26132,130000.0,2,3,1,44,-1,-1,-1,-1,-1,-1,994.0,3693.0,1098.0,2912.0,2910.0,4122.0,3693.0,1098.0,2912.0,2910.0,4122.0,1887.0,0
26133,30000.0,2,2,1,29,2,2,2,0,0,0,26844.0,26414.0,27189.0,28235.0,28669.0,29355.0,300.0,1500.0,1800.0,1200.0,1300.0,1200.0,0
26134,170000.0,2,1,1,30,0,0,2,2,0,0,165637.0,173637.0,173490.0,165645.0,165605.0,163432.0,15600.0,7666.0,0.0,7792.0,6248.0,5910.0,1
26135,210000.0,2,2,1,29,-2,-2,-2,-2,-2,-2,3814.0,-6.0,6456.0,0.0,2746.0,11613.0,0.0,6462.0,0.0,2746.0,11613.0,11753.0,0
26136,50000.0,2,3,2,44,0,0,0,0,0,0,43828.0,40684.0,37338.0,31278.0,31811.0,28656.0,1947.0,1829.0,1644.0,4405.0,1104.0,2504.0,0
26137,600000.0,2,1,2,36,-2,-2,-2,-2,-2,-2,53838.0,528.0,1191.0,11390.0,8680.0,38018.0,530.0,3000.0,11500.0,8680.0,38020.0,56700.0,0
26138,180000.0,2,3,1,37,0,0,0,0,0,0,165369.0,125084.0,119946.0,114977.0,88757.0,84936.0,4402.0,4971.0,4750.0,2997.0,3133.0,3180.0,0
26139,100000.0,2,1,2,29,2,2,2,2,2,2,57214.0,58666.0,58643.0,58589.0,62586.0,64519.0,3000.0,1500.0,1500.0,5600.0,3100.0,2000.0,1
26140,210000.0,2,1,1,46,-2,-2,-2,-2,-2,-2,4065.0,0.0,4160.0,2540.0,1055.0,0.0,0.0,4160.0,2540.0,1055.0,0.0,408.0,0
26141,150000.0,2,2,1,37,-1,-1,-1,-1,-1,-1,2897.0,2486.0,-4.0,1494.0,-6.0,8047.0,2489.0,0.0,1498.0,0.0,8053.0,0.0,0
26142,360000.0,2,3,2,30,-1,0,0,-1,0,0,11816.0,19726.0,26374.0,9781.0,8719.0,18076.0,10000.0,13021.0,9781.0,0.0,10000.0,8752.0,0
26143,330000.0,2,1,1,32,0,0,0,0,0,0,155927.0,141523.0,134480.0,126316.0,125396.0,128081.0,5388.0,5079.0,4876.0,4400.0,4600.0,5000.0,0
26144,300000.0,2,2,2,43,1,-2,-2,-1,-1,-1,499.0,0.0,0.0,507.0,0.0,629.0,0.0,0.0,507.0,0.0,629.0,0.0,0
26145,250000.0,2,1,2,42,-1,-1,0,0,0,0,30471.0,39968.0,98808.0,78366.0,10668.0,390.0,39968.0,89000.0,10668.0,0.0,0.0,540.0,0
26146,230000.0,2,2,1,48,0,0,0,0,0,0,344458.0,320215.0,298031.0,272103.0,205797.0,179247.0,11000.0,12500.0,11000.0,7000.0,36700.0,6650.0,0
26147,20000.0,2,3,2,47,1,2,-1,-1,-1,-1,3133.0,1473.0,390.0,390.0,390.0,0.0,0.0,390.0,390.0,390.0,0.0,780.0,0
26148,210000.0,2,1,1,35,-2,-2,-2,-2,-2,-2,2020.0,4055.0,0.0,0.0,0.0,0.0,4055.0,0.0,0.0,0.0,0.0,150.0,0
26149,80000.0,2,2,2,36,2,2,2,0,0,0,82177.0,89893.0,80774.0,80082.0,78545.0,76742.0,10096.0,0.0,3800.0,3125.0,2783.0,3000.0,1
26150,250000.0,2,1,2,39,-1,-1,-1,2,2,2,12368.0,1742.0,40292.0,39600.0,21304.0,1185.0,1742.0,39600.0,7.0,1185.0,0.0,54416.0,0
26151,50000.0,2,2,1,34,3,3,2,2,2,2,47904.0,48240.0,48602.0,46289.0,44837.0,44535.0,2000.0,2001.0,499.0,2000.0,2000.0,1500.0,1
26152,200000.0,2,5,1,42,0,0,0,0,0,0,149351.0,108152.0,87537.0,67974.0,35003.0,35736.0,3925.0,3683.0,2947.0,1253.0,1297.0,1305.0,0
