ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
1067,100000.0,1,3,2,30,0,0,0,0,0,0,87579,72308.0,53505.0,43371,48125,40388.0,4172.0,2094.0,3007.0,10021.0,3012.0,1527.0,0
1068,240000.0,1,2,2,43,-1,-1,-1,-1,-1,-1,291,291.0,291.0,291,291,291.0,291.0,291.0,291.0,291.0,291.0,291.0,1
1069,200000.0,1,1,2,40,-1,-1,-1,-1,-1,-1,2159,760.0,2775.0,22813,10526,326.0,1086.0,2775.0,22813.0,10526.0,326.0,573.0,0
1070,110000.0,2,1,2,35,0,0,2,2,0,0,32691,36344.0,36055.0,36163,37028,38250.0,4500.0,600.0,1000.0,1600.0,2000.0,2000.0,0
1071,230000.0,1,1,1,61,-1,-1,-1,-1,-1,-1,1477,3699.0,2252.0,4932,2783,7411.0,3710.0,2266.0,7338.0,2791.0,7433.0,4527.0,0
1072,150000.0,2,2,1,44,-1,-1,-1,-1,-1,-1,390,5104.0,10318.0,5775,14441,780.0,5104.0,10318.0,10355.0,14441.0,780.0,66950.0,1
1073,350000.0,1,1,2,33,-1,-1,-1,-1,-1,-1,148341,8095.0,15047.0,3220,20461,3249.0,8405.0,15052.0,3805.0,20467.0,3253.0,27168.0,0
1074,360000.0,1,6,1,66,-1,-1,-1,-1,-1,-1,47615,74976.0,4040.0,151858,48580,1451.0,75351.0,4064.0,152618.0,48822.0,1451.0,171944.0,0
1075,150000.0,2,2,2,40,1,-1,-1,-1,-1,-2,-19,3894.0,5570.0,10516,-3,-3.0,3913.0,5606.0,10568.0,0.0,0.0,2379.0,0
1076,100000.0,1,3,2,47,0,0,0,0,0,0,94925,95130.0,60003.0,38500,4681,76728.0,3889.0,2412.0,1698.0,679.0,72809.0,2748.0,0
1077,500000.0,1,1,2,27,0,0,0,0,0,0,204198,201648.0,197549.0,192093,187726,183860.0,7434.0,6342.0,5276.0,5271.0,5778.0,5029.0,0
1078,500000.0,1,1,2,35,-1,0,-1,-1,-1,0,172041,70011.0,12976.0,34469,27425,28506.0,58761.0,13976.0,34828.0,28289.0,18175.0,17500.0,0
1079,180000.0,2,3,1,47,-1,-1,-1,-1,-1,-1,316,316.0,316.0,316,316,316.0,316.0,316.0,316.0,316.0,316.0,316.0,0
1080,400000.0,2,3,1,39,1,-1,-1,-1,-2,-1,2384,3500.0,471.0,-203,2371,1949.0,3603.0,471.0,203.0,2574.0,1949.0,1040.0,0
1081,100000.0,2,2,2,29,0,0,0,0,0,0,61383,49560.0,40183.0,61820,8322,6182.0,1908.0,2000.0,1000.0,2000.0,3000.0,5000.0,0
1082,10000.0,1,2,1,32,1,2,2,2,2,2,8425,8148.0,9481.0,9180,10052,10091.0,0.0,1632.0,0.0,1022.0,350.0,0.0,0
1083,60000.0,2,1,2,30,2,2,2,2,2,2,34735,33895.0,36530.0,37133,37893,37131.0,0.0,3200.0,1500.0,1500.0,0.0,1700.0,0
1084,50000.0,2,1,2,25,1,2,2,2,2,2,47054,48008.0,48913.0,49847,50840,49502.0,2000.0,2000.0,2000.0,1900.0,1900.0,1600.0,1
1085,80000.0,2,2,2,23,-1,0,0,0,0,0,57314,58489.0,50452.0,51573,49061,33931.0,2145.0,2000.0,2012.0,2049.0,2008.0,1217.0,0
1086,110000.0,2,2,1,43,0,0,2,0,0,0,108616,114854.0,105275.0,107561,105502,103813.0,9600.0,0.0,4000.0,3765.0,4000.0,4200.0,0
1087,410000.0,2,2,1,41,0,0,0,0,0,0,354506,363666.0,369776.0,368779,369358,368043.0,14600.0,15500.0,14000.0,13580.0,14000.0,19000.0,1
1088,260000.0,2,2,1,40,1,-1,-1,-2,-2,-2,0,342.0,0.0,0,0,0.0,342.0,0.0,0.0,0.0,0.0,0.0,0
1089,30000.0,2,3,1,35,0,0,0,0,0,0,28786,26496.0,25098.0,26209,25325,26400.0,1500.0,1450.0,1500.0,1500.0,1500.0,1500.0,0
1090,310000.0,2,1,2,28,0,0,0,0,-1,-1,36513,37628.0,39579.0,40879,85,4381.0,2500.0,3000.0,1500.0,85.0,4381.0,11100.0,0
1091,70000.0,2,2,2,38,0,0,0,0,0,0,22578,23606.0,24619.0,25107,25634,26143.0,1397.0,1410.0,898.0,931.0,936.0,970.0,0
1092,250000.0,1,1,2,31,0,0,0,0,0,0,215316,198490.0,169014.0,167776,168110,168505.0,6845.0,5945.0,5919.0,6000.0,6059.0,5837.0,0
1093,210000.0,1,3,1,29,1,2,0,0,0,0,198510,194040.0,199393.0,194538,195990,194136.0,0.0,10000.0,7000.0,8000.0,8000.0,7200.0,0
1094,360000.0,1,2,1,41,1,-2,-2,-2,-2,-2,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1095,50000.0,1,2,2,31,1,2,0,0,2,0,48657,45079.0,47714.0,19586,19143,20051.0,0.0,4300.0,2150.0,0.0,1204.0,1000.0,0
1096,670000.0,1,1,2,29,0,0,0,0,0,0,244663,243209.0,229265.0,228114,232795,237726.0,10000.0,8000.0,8500.0,8190.0,9000.0,8000.0,0
1097,130000.0,1,1,2,26,-1,-1,0,0,0,0,2343,32278.0,24175.0,15182,12805,14415.0,32322.0,1217.0,1000.0,3000.0,2000.0,390.0,0
1098,170000.0,1,1,1,42,1,-2,-2,-2,-2,-1,0,0.0,0.0,0,0,2485.0,0.0,0.0,0.0,0.0,2485.0,7797.0,0
1099,30000.0,1,3,2,29,-1,-1,-1,-1,-2,-2,390,0.0,780.0,0,0,0.0,0.0,780.0,0.0,0.0,0.0,0.0,0
1100,110000.0,1,1,1,50,0,0,0,0,0,0,36802,38210.0,40259.0,41585,42913,44197.0,2000.0,3000.0,2000.0,2000.0,2000.0,2000.0,0
1101,210000.0,2,3,2,46,1,2,0,0,-1,-1,5816,5579.0,20079.0,17309,2310,241.0,13.0,17309.0,0.0,2310.0,241.0,4000.0,1
1102,30000.0,2,2,2,24,0,0,2,2,2,0,24238,26996.0,26269.0,27734,27151,28199.0,3462.0,0.0,2200.0,0.0,1500.0,1500.0,1
1103,260000.0,2,2,1,46,0,0,2,2,2,0,18256,19556.0,18136.0,24018,21490,18196.0,2934.0,0.0,8000.0,0.0,2000.0,8000.0,0
1104,150000.0,2,3,2,28,-2,-1,-1,-1,-1,-1,1723,2292.0,240.0,683,3486,5390.0,6876.0,240.0,683.0,3486.0,5390.0,1200.0,0
1105,20000.0,2,2,1,35,1,2,2,3,2,0,18648,18061.0,21034.0,20419,19289,19600.0,0.0,3292.0,0.0,0.0,781.0,701.0,1
1106,380000.0,2,1,1,40,-1,-1,-2,-2,-2,-2,6614,54457.0,47872.0,24543,0,0.0,49094.0,0.0,24543.0,0.0,0.0,0.0,0
1107,200000.0,2,1,1,41,-2,-2,-2,-2,-2,-2,7812,0.0,0.0,1115,0,0.0,0.0,0.0,1115.0,0.0,0.0,0.0,0
1108,120000.0,2,2,1,47,-1,-1,-1,-1,-1,-1,1188,2512.0,3444.0,1742,502,346.0,2512.0,3444.0,1742.0,502.0,346.0,325.0,0
1109,80000.0,1,2,1,54,0,0,0,0,0,0,76962,79463.0,79761.0,30286,29898,30364.0,4000.0,3500.0,1100.0,1100.0,1200.0,1000.0,1
1110,30000.0,2,2,2,33,1,2,0,0,0,0,31089,10989.0,11997.0,12397,13043,13325.0,0.0,1200.0,600.0,1000.0,650.0,650.0,0
1111,110000.0,1,2,2,29,1,2,2,2,0,0,83687,85360.0,86274.0,84001,85897,88759.0,3900.0,3200.0,0.0,3400.0,4500.0,2600.0,0
1112,50000.0,2,3,1,44,-1,-1,-1,-1,-1,-1,3424,155.0,1922.0,1473,1865,835.0,155.0,1922.0,1473.0,1865.0,835.0,1833.0,0
1113,90000.0,2,2,1,24,0,0,0,0,0,0,84148,79847.0,75576.0,75266,74431,68399.0,5006.0,4007.0,5006.0,4003.0,3014.0,4007.0,0
1114,110000.0,1,1,2,33,0,0,0,0,0,0,12633,88334.0,53978.0,23687,26567,8435.0,80004.0,1500.0,12013.0,7000.0,2000.0,4000.0,0
1115,50000.0,1,3,1,54,0,0,0,0,0,0,38607,39681.0,40717.0,41682,42857,45581.0,2000.0,2000.0,1642.0,2000.0,3600.0,0.0,0
1116,60000.0,1,1,2,27,-2,-2,-2,-2,-1,-1,11862,1856.0,-14.0,4839,9567,11407.0,1861.0,0.0,4853.0,9567.0,2000.0,0.0,0
1117,150000.0,2,2,2,37,0,0,0,0,0,0,80463,82513.0,84271.0,43832,33963,34638.0,3348.0,3490.0,1402.0,1233.0,1240.0,1284.0,1
1118,20000.0,1,1,2,24,1,2,0,0,0,-2,18738,18016.0,7190.0,7190,0,0.0,20.0,1500.0,0.0,0.0,0.0,0.0,0
1119,140000.0,2,3,1,54,1,-2,-2,-2,-2,-2,-150,-150.0,-150.0,-150,-150,-150.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1120,120000.0,2,2,1,34,1,-1,-1,-1,-1,-1,-9,898.0,7752.0,4447,8495,0.0,907.0,7772.0,4447.0,8495.0,0.0,528.0,0
1121,200000.0,2,2,2,40,2,0,0,0,0,0,176502,176297.0,162826.0,160186,161965,152361.0,8000.0,7300.0,6000.0,6000.0,6000.0,6000.0,1
1122,20000.0,1,2,2,30,1,2,4,3,2,2,19977,21359.0,20581.0,19860,19690,1735.0,2000.0,0.0,0.0,0.0,500.0,0.0,1
1123,50000.0,1,2,2,26,0,0,0,0,0,0,48221,49629.0,48868.0,49668,49780,49980.0,2571.0,1200.0,1000.0,40000.0,1000.0,0.0,0
1124,200000.0,2,2,1,41,0,0,0,0,0,-1,18012,18367.0,16996.0,11461,8150,5584.0,1385.0,1020.0,229.0,183.0,5584.0,888.0,0
1125,100000.0,2,2,2,29,-2,-1,0,0,0,0,75912,85276.0,88498.0,90289,92485,95630.0,10000.0,4000.0,2600.0,3000.0,4000.0,5000.0,0
1126,300000.0,1,1,1,38,-1,-1,-2,-2,-2,-2,2285,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1127,500000.0,2,1,2,35,-1,-1,-1,-1,0,-1,22369,14100.0,24754.0,21443,13892,11241.0,14128.0,24902.0,21479.0,11465.0,11356.0,66710.0,0
1128,360000.0,2,2,1,52,-1,-1,-2,-2,-2,-2,2995,2401.0,2277.0,500,3586,7399.0,2406.0,2282.0,500.0,3586.0,7399.0,600.0,0
1129,160000.0,2,1,2,29,1,-2,-2,-2,-2,-2,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1130,50000.0,2,2,2,23,0,0,0,2,2,2,47053,47835.0,51109.0,51713,52738,48789.0,1842.0,4116.0,2000.0,1950.0,0.0,1885.0,1
1131,230000.0,2,2,1,34,0,0,0,0,0,0,234328,234211.0,157345.0,155335,153427,150514.0,8913.0,5449.0,5339.0,5370.0,4435.0,4432.0,1
1132,200000.0,2,2,2,34,1,-1,-1,-1,-1,-1,0,3346.0,0.0,465,1775,8722.0,3346.0,0.0,465.0,1775.0,8722.0,0.0,0
1133,270000.0,1,1,1,44,3,3,4,4,4,4,256402,264267.0,271951.0,278509,283545,278436.0,17944.0,18112.0,15405.0,10000.0,0.0,0.0,0
1134,50000.0,2,2,1,36,2,2,2,0,0,2,45159,49125.0,47956.0,43578,35126,34420.0,4700.0,0.0,2004.0,3500.0,0.0,1000.0,0
1135,20000.0,1,2,2,28,1,2,2,2,0,0,15764,15718.0,17164.0,16594,18158,19554.0,500.0,2000.0,0.0,2000.0,1700.0,0.0,0
1136,60000.0,2,2,2,31,0,0,0,0,2,0,59643,61279.0,61017.0,30117,29526,29201.0,3200.0,2535.0,2331.0,0.0,1073.0,2134.0,0
1137,50000.0,1,2,2,31,-1,-1,-1,0,0,-1,2522,0.0,18171.0,17051,390,16526.0,0.0,18171.0,341.0,0.0,16526.0,324.0,0
1138,50000.0,1,2,1,41,0,0,0,0,0,0,19339,20424.0,20086.0,18600,19153,19289.0,1703.0,1306.0,810.0,1000.0,900.0,900.0,0
1139,130000.0,2,3,1,44,0,0,0,0,0,2,109006,110256.0,113283.0,101247,96939,81977.0,4500.0,5000.0,4000.0,10600.0,0.0,2300.0,0
1140,230000.0,2,3,2,47,0,0,0,0,0,0,147300,121855.0,102074.0,94225,96616,95849.0,10000.0,5000.0,4000.0,4000.0,5000.0,4000.0,0
1141,20000.0,1,2,2,25,0,0,0,-2,-1,0,3400,4129.0,0.0,0,3244,3314.0,1000.0,0.0,0.0,3244.0,124.0,66.0,0
1142,30000.0,2,1,2,25,0,0,2,0,0,2,19801,20449.0,19798.0,20217,21435,19239.0,3000.0,0.0,700.0,1500.0,0.0,323.0,0
1143,200000.0,2,1,1,39,-1,0,-1,0,0,0,8432,6977.0,6727.0,6864,5253,3388.0,3746.0,6737.0,2013.0,10.0,20.0,10901.0,0
1144,140000.0,2,2,1,24,-1,-1,-2,-2,-1,-1,2515,0.0,0.0,0,2243,5530.0,0.0,0.0,0.0,2243.0,5530.0,4441.0,0
1145,100000.0,2,2,1,35,2,0,0,2,2,0,98845,95265.0,98571.0,99322,96661,95951.0,4600.0,8002.0,4003.0,2.0,4005.0,4000.0,1
1146,240000.0,1,2,1,32,2,2,2,0,0,0,127418,135942.0,132640.0,135320,138523,141618.0,10400.0,0.0,4500.0,5000.0,5000.0,5000.0,1
1147,70000.0,2,1,2,31,2,2,7,7,7,7,2400,2400.0,2400.0,2400,2400,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1148,360000.0,1,1,2,33,1,2,0,0,-1,-1,71195,60553.0,60158.0,16672,35039,8320.0,0.0,1399.0,0.0,35039.0,8320.0,5169.0,0
1149,140000.0,2,1,2,30,1,2,0,0,0,0,149389,145757.0,144229.0,144470,144386,120586.0,0.0,5350.0,5555.0,5836.0,4191.0,4341.0,0
1150,50000.0,1,2,1,52,-1,2,0,0,0,0,2072,1532.0,3106.0,2721,780,0.0,0.0,2000.0,5.0,0.0,0.0,0.0,0
1151,210000.0,2,2,1,36,-1,-1,-1,0,-1,-1,396,590.0,2042.0,1646,396,396.0,590.0,2042.0,0.0,396.0,396.0,396.0,0
1152,280000.0,1,1,2,30,1,2,2,0,0,0,191493,187913.0,169223.0,153063,133490,130377.0,1000.0,7600.0,5949.0,6000.0,5200.0,5117.0,0
1153,180000.0,2,2,2,42,2,2,2,2,2,2,50420,51818.0,52372.0,52917,54123,55176.0,2500.0,2000.0,2000.0,2200.0,2100.0,2200.0,1
1154,150000.0,2,1,2,30,-1,0,-1,0,-1,-1,10705,5416.0,5162.0,4068,249,249.0,1000.0,5162.0,1000.0,249.0,249.0,5565.0,0
1155,20000.0,1,3,1,47,1,2,0,0,0,2,19739,19137.0,19857.0,15422,19279,9537.0,0.0,1200.0,0.0,9537.0,0.0,0.0,0
1156,350000.0,2,2,1,29,-1,-1,-1,-1,-1,-1,8760,5882.0,9845.0,4677,5767,6532.0,5932.0,9908.0,4692.0,5787.0,6548.0,4863.0,0
1157,130000.0,2,1,2,23,-1,-1,-1,0,-1,0,3820,2640.0,30403.0,9630,7120,3940.0,2640.0,30403.0,193.0,7120.0,79.0,9589.0,0
1158,470000.0,1,3,1,39,1,-2,-2,-2,-2,-2,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,789.0,0
1159,340000.0,2,2,1,48,-1,-1,-1,0,0,-1,4052,0.0,4105.0,2895,2895,2360.0,0.0,4105.0,0.0,0.0,2360.0,1090.0,0
1160,80000.0,1,2,2,26,1,2,2,2,0,0,77389,75585.0,80300.0,75724,77504,79715.0,0.0,6000.0,0.0,3000.0,3500.0,3000.0,0
1161,70000.0,1,1,2,33,0,0,0,0,-2,-2,70524,70740.0,46740.0,0,0,0.0,2500.0,2000.0,0.0,0.0,0.0,0.0,0
1162,230000.0,2,2,1,44,-2,-2,-2,-2,-2,-2,5990,1677.0,2920.0,2683,1674,3273.0,1677.0,2920.0,2683.0,1674.0,3273.0,2749.0,0
1163,180000.0,2,2,1,36,0,0,0,-2,-1,0,21494,25600.0,0.0,0,36565,37353.0,5000.0,0.0,0.0,36565.0,1548.0,1000.0,0
