ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
4060,500000.0,2,1,2,44,0,0,0,0,0,0,380502,295489.0,206296.0,354521,358009,394932.0,10481.0,12042.0,160042.0,46043.0,53181.0,15071.0,0
4061,320000.0,2,2,2,24,-1,-1,-1,0,-1,-1,44500,51257.0,54659.0,35196,71244,35299.0,51334.0,54726.0,103.0,71404.0,35448.0,47699.0,0
4062,240000.0,1,1,1,50,-1,-1,-2,-2,-2,-2,2115,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4063,110000.0,2,3,1,44,0,0,0,0,0,0,128341,131227.0,133490.0,135888,137708,78581.0,4861.0,4300.0,3500.0,3500.0,2564.0,2300.0,0
4064,240000.0,1,1,2,29,1,-2,-2,-2,-2,-2,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4065,50000.0,2,3,2,31,2,2,2,0,0,0,26411,28902.0,28139.0,28697,35084,29983.0,3231.0,0.0,1026.0,1063.0,1397.0,6212.0,1
4066,100000.0,2,3,2,46,2,-1,2,0,0,-2,216,964.0,964.0,365,0,0.0,964.0,0.0,0.0,0.0,0.0,301.0,0
4067,50000.0,1,1,2,25,-1,-1,-1,-1,-1,-1,25045,15180.0,6964.0,7604,2173,6586.0,15522.0,6964.0,7604.0,2173.0,6586.0,11890.0,0
4068,50000.0,1,3,2,24,-1,0,0,-1,-1,-2,25437,25873.0,0.0,100,0,0.0,2000.0,0.0,100.0,0.0,0.0,0.0,1
4069,50000.0,1,2,1,43,-2,-1,0,0,2,0,1040,4254.0,6955.0,9486,9191,12524.0,4254.0,2962.0,5191.0,0.0,3500.0,3000.0,1
4070,150000.0,2,2,2,30,0,0,2,2,2,2,63150,68125.0,66432.0,73312,72015,76521.0,6000.0,0.0,8023.0,0.0,5700.0,0.0,0
4071,200000.0,2,2,1,37,-2,-2,-2,-2,-2,-2,4157,601.0,432.0,1602,3017,937.0,606.0,432.0,1602.0,3017.0,937.0,1275.0,0
4072,80000.0,2,2,2,28,0,0,0,0,0,0,47234,48147.0,45958.0,43437,41444,35501.0,3000.0,2007.0,1361.0,1512.0,2000.0,476.0,0
4073,360000.0,1,1,1,35,-1,-1,-1,-1,-1,-1,11936,21865.0,3366.0,5210,13308,7089.0,21983.0,4567.0,5236.0,13373.0,7123.0,5510.0,0
4074,120000.0,1,2,2,49,0,0,0,0,0,0,38878,39917.0,32048.0,29131,30288,30192.0,2000.0,2000.0,2000.0,3000.0,3000.0,5000.0,0
4075,230000.0,1,1,2,28,0,0,2,0,0,0,70966,70366.0,66633.0,56055,22935,17354.0,5606.0,1050.0,1634.0,3000.0,3203.0,1000.0,0
4076,60000.0,2,2,1,34,0,0,0,0,0,0,54316,55575.0,15158.0,15450,15933,16095.0,2770.0,1275.0,544.0,3923.0,575.0,596.0,1
4077,90000.0,1,2,1,37,1,2,2,2,2,0,9549,9257.0,11983.0,12065,11731,11809.0,0.0,3200.0,572.0,0.0,422.0,437.0,0
4078,50000.0,1,2,2,29,3,2,2,0,0,0,49747,51075.0,43662.0,18115,17300,17947.0,2500.0,14.0,2000.0,1000.0,1500.0,1500.0,1
4079,240000.0,1,2,1,31,-1,-1,-1,-1,-1,-1,1051,475.0,1051.0,671,291,671.0,475.0,1051.0,671.0,291.0,671.0,671.0,0
4080,230000.0,2,2,1,42,-1,-1,-1,-1,-1,-1,6946,120.0,8794.0,2095,129,303.0,500.0,16000.0,9100.0,7400.0,7500.0,8100.0,0
4081,80000.0,2,1,2,23,0,0,0,0,0,0,23998,17442.0,15948.0,17118,9883,8689.0,3150.0,2000.0,6000.0,500.0,304.0,500.0,0
4082,400000.0,2,1,2,28,-1,-1,-1,0,-1,-1,3299,6930.0,2375.0,1211,6661,517.0,6978.0,2387.0,1127.0,6694.0,519.0,593.0,0
4083,120000.0,1,1,1,45,0,0,0,0,0,2,117775,117106.0,118207.0,116885,123040,120546.0,5700.0,6000.0,5000.0,10000.0,0.0,4500.0,0
4084,250000.0,1,1,1,39,1,-1,-1,-1,-1,-1,0,93.0,5354.0,167,908,0.0,93.0,5354.0,167.0,908.0,0.0,0.0,0
4085,30000.0,2,1,2,24,1,2,0,0,2,2,29846,28941.0,18643.0,19005,12751,10891.0,0.0,4000.0,600.0,0.0,2500.0,419.0,0
4086,150000.0,2,1,1,54,0,0,0,0,0,0,152059,150510.0,152228.0,141778,142694,145622.0,7100.0,5800.0,5300.0,5200.0,5300.0,5600.0,0
4087,310000.0,1,3,2,37,2,2,0,0,0,0,207995,211176.0,214160.0,220579,227036,321979.0,8000.0,8000.0,10000.0,10000.0,100000.0,0.0,0
4088,150000.0,1,2,2,34,0,0,0,0,0,0,135587,138473.0,141297.0,144605,148420,150500.0,4000.0,4000.0,4500.0,5000.0,3500.0,0.0,0
4089,80000.0,2,1,2,29,0,0,0,0,-2,-1,11040,5830.0,4136.0,0,0,150.0,1500.0,2000.0,0.0,0.0,150.0,419.0,0
4090,200000.0,2,1,1,37,1,-2,-2,-2,-2,-2,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4091,50000.0,1,2,2,24,0,0,0,0,0,0,35166,29045.0,15188.0,7582,7741,7958.0,1300.0,1106.0,1500.0,281.0,346.0,159.0,0
4092,190000.0,1,2,1,23,0,0,0,0,0,0,223483,183900.0,182911.0,156432,152708,133584.0,11837.0,6070.0,5136.0,5183.0,5237.0,4396.0,1
4093,50000.0,1,2,2,33,2,0,0,2,2,2,30773,33275.0,41329.0,5392,5722,4501.0,4000.0,9000.0,0.0,1000.0,0.0,1000.0,0
4094,100000.0,1,2,2,31,1,2,2,2,3,2,24377,25167.0,24541.0,27304,26669,26172.0,1400.0,0.0,3100.0,0.0,0.0,2000.0,1
4095,150000.0,1,1,1,33,0,0,0,0,0,0,144761,146271.0,128105.0,130555,133985,136151.0,6005.0,5005.0,5005.0,6005.0,5005.0,5005.0,0
4096,80000.0,1,2,2,43,0,0,0,2,2,2,19260,16902.0,15173.0,10493,10313,6687.0,1270.0,1874.0,0.0,3313.0,0.0,291.0,0
4097,200000.0,1,2,1,30,1,-2,-2,-2,-2,-2,736,736.0,736.0,736,736,316.0,736.0,736.0,736.0,736.0,316.0,1156.0,0
4098,120000.0,2,3,2,46,0,0,0,0,0,0,116697,108828.0,101417.0,89852,91503,89571.0,4200.0,4715.0,3200.0,3010.0,3772.0,3464.0,0
4099,60000.0,2,2,1,49,2,0,0,0,2,0,61093,57227.0,32091.0,32792,31277,29512.0,1739.0,1791.0,2378.0,0.0,1092.0,3554.0,1
4100,450000.0,2,6,1,51,-1,-1,-1,-1,-1,-1,144396,150396.0,396.0,396,396,546.0,6396.0,396.0,396.0,396.0,546.0,396.0,0
4101,120000.0,1,1,2,32,-1,-1,-1,-1,-1,-1,890,390.0,390.0,1480,0,6477.0,390.0,390.0,1480.0,0.0,6477.0,0.0,1
4102,130000.0,1,2,1,43,-2,-2,-2,-1,0,0,0,0.0,0.0,96963,99004,101833.0,0.0,0.0,96963.0,3554.0,4435.0,3304.0,0
4103,240000.0,2,1,2,36,-1,-1,2,0,-1,2,5367,6959.0,6649.0,5149,13750,5777.0,6959.0,15.0,0.0,7013.0,0.0,726.0,1
4104,90000.0,2,2,2,26,0,0,0,0,0,0,11181,11237.0,9442.0,5318,11928,15558.0,3194.0,8823.0,0.0,7000.0,6660.0,10000.0,0
4105,210000.0,1,2,2,25,2,0,0,0,2,0,7474,8625.0,3511.0,4950,4727,5494.0,1500.0,1500.0,1500.0,0.0,1000.0,1000.0,1
4106,90000.0,2,2,2,23,-1,-1,0,0,0,0,803,16983.0,18644.0,12718,12984,13247.0,16983.0,2000.0,500.0,424.0,431.0,1000.0,0
4107,420000.0,2,1,1,40,-2,-2,-2,-2,-2,-2,1794,7748.0,2950.0,17827,23711,63784.0,7786.0,2965.0,18048.0,23831.0,64101.0,30731.0,0
4108,290000.0,1,1,1,63,0,0,0,0,0,2,183800,187658.0,193030.0,195356,207180,211614.0,6820.0,8500.0,7020.0,15000.0,8000.0,0.0,1
4109,390000.0,1,1,2,29,0,0,2,0,0,0,43062,47142.0,46088.0,47016,48332,62205.0,5100.0,0.0,2000.0,2071.0,15000.0,2300.0,0
4110,230000.0,1,1,2,32,-2,-2,-2,-2,-2,-2,489,0.0,1257.0,0,1169,641.0,0.0,1257.0,0.0,1169.0,641.0,0.0,0
4111,90000.0,2,2,1,29,0,0,0,0,0,0,13770,14024.0,9232.0,4173,4408,5846.0,1522.0,3010.0,1500.0,1500.0,1500.0,2000.0,0
4112,280000.0,2,2,1,45,1,-2,-1,-1,-2,-2,0,0.0,3288.0,0,0,0.0,0.0,3288.0,0.0,0.0,0.0,2942.0,0
4113,280000.0,2,1,2,28,-2,-2,-2,-2,-2,-2,21670,15767.0,15288.0,4923,19616,5191.0,15846.0,15364.0,9948.0,19693.0,5216.0,488.0,0
4114,30000.0,2,3,1,25,-2,-1,0,0,2,0,0,20249.0,3765.0,29393,26408,27653.0,20657.0,1000.0,26408.0,0.0,1653.0,823.0,0
4115,20000.0,1,2,1,38,-1,0,0,0,0,0,18596,19245.0,19744.0,14999,15121,19283.0,1342.0,1231.0,524.0,741.0,5000.0,1000.0,0
4116,180000.0,2,1,1,43,-1,-1,-1,0,-1,-1,36484,24049.0,89271.0,1946,11859,506.0,24049.0,91272.0,162.0,11859.0,506.0,1304.0,0
4117,70000.0,2,3,2,26,0,0,0,0,0,0,7139,8361.0,10030.0,11578,13408,12302.0,1500.0,2000.0,2000.0,2000.0,1000.0,2000.0,1
4118,230000.0,2,2,1,34,-1,-1,-1,-1,-1,-1,2007,3220.0,6163.0,2765,2050,1197.0,3229.0,6191.0,2782.0,2055.0,1200.0,1710.0,0
4119,50000.0,1,2,2,36,0,0,2,0,0,0,17003,18157.0,17301.0,16486,17681,17825.0,3000.0,1000.0,1000.0,2000.0,1000.0,2000.0,0
4120,250000.0,1,2,1,47,-1,-1,-1,-1,-1,-1,10735,19147.0,4192.0,5947,5453,0.0,19269.0,4192.0,5966.0,5453.0,0.0,0.0,0
4121,140000.0,1,1,1,47,0,0,0,0,0,0,109259,108015.0,107209.0,106353,100653,99546.0,5400.0,5211.0,4000.0,4000.0,4000.0,3600.0,0
4122,140000.0,2,2,1,41,0,0,0,0,2,0,43616,44710.0,45661.0,50880,49934,51106.0,2100.0,2000.0,6000.0,0.0,2000.0,4200.0,0
4123,130000.0,2,1,2,25,-1,-1,-1,-1,-1,-1,1088,1521.0,6042.0,1085,947,495.0,1521.0,6044.0,1619.0,947.0,495.0,0.0,0
4124,120000.0,2,2,1,40,-2,-2,-2,-1,0,0,73900,0.0,0.0,3663,3663,0.0,0.0,0.0,3663.0,0.0,0.0,0.0,0
4125,60000.0,2,2,2,43,1,2,0,0,3,2,44193,43205.0,47476.0,54735,53584,54703.0,0.0,5000.0,8100.0,0.0,2150.0,0.0,1
4126,80000.0,2,3,2,32,0,0,0,0,0,0,77385,79038.0,80899.0,79387,81593,80254.0,2900.0,3200.0,3000.0,3500.0,3100.0,6200.0,0
4127,240000.0,2,1,1,41,-1,-1,-1,-1,-1,-1,4420,16829.0,4745.0,2430,7792,33196.0,16920.0,4774.0,2442.0,7829.0,33361.0,1076.0,0
4128,50000.0,1,3,1,32,0,0,0,0,0,-2,46727,47973.0,48990.0,49261,0,0.0,2000.0,2005.0,1745.0,0.0,0.0,0.0,1
4129,270000.0,2,1,2,33,-2,-2,-2,-2,-2,-2,12091,0.0,6743.0,338,0,432.0,0.0,6743.0,338.0,0.0,432.0,3042.0,0
4130,170000.0,2,1,1,52,-1,-1,2,-1,-1,-1,2939,5447.0,416.0,7509,6387,1516.0,3000.0,5.0,7509.0,6387.0,1666.0,3023.0,0
4131,50000.0,1,2,1,51,0,0,0,0,0,0,42462,43684.0,42256.0,6501,6638,7027.0,1928.0,1200.0,300.0,242.0,500.0,500.0,1
4132,230000.0,2,5,1,29,0,0,0,0,0,0,123436,127873.0,129832.0,133273,139818,65649.0,7000.0,6000.0,6000.0,10000.0,30000.0,3044.0,0
4133,390000.0,2,1,2,26,-2,-1,-1,0,0,0,5044,1248.0,199466.0,200701,210885,213137.0,1248.0,201925.0,6195.0,30000.0,8000.0,8000.0,0
4134,200000.0,2,2,1,39,0,0,2,0,0,0,151955,158956.0,149765.0,131741,134488,137240.0,9201.0,5000.0,4500.0,4600.0,4700.0,5319.0,1
4135,500000.0,2,2,1,27,0,0,0,0,0,0,174725,178556.0,182274.0,185523,183530,187150.0,6630.0,6831.0,6500.0,6500.0,6500.0,5900.0,0
4136,30000.0,2,1,2,25,3,2,0,0,0,0,14190,12900.0,11006.0,5584,5268,4112.0,0.0,2046.0,0.0,0.0,0.0,915.0,1
4137,450000.0,2,1,2,33,-1,-1,-1,-1,-1,-1,30627,3693.0,6696.0,2461,4192,4378.0,4008.0,6696.0,5000.0,4192.0,4378.0,71100.0,0
4138,50000.0,1,2,2,25,0,0,-1,-1,-1,0,11014,11092.0,692.0,1184,24119,24027.0,1402.0,694.0,1186.0,34029.0,1002.0,1023.0,0
4139,50000.0,2,1,2,26,0,0,0,0,0,0,48150,47684.0,47528.0,48525,45790,46764.0,1797.0,2113.0,2500.0,1742.0,1817.0,2000.0,0
4140,220000.0,1,1,2,48,0,0,0,2,0,0,115294,117945.0,130365.0,126780,129570,133553.0,6000.0,16000.0,0.0,5000.0,6300.0,3000.0,0
4141,30000.0,2,2,2,33,0,0,0,0,0,0,29965,28048.0,29775.0,27736,26956,28142.0,2000.0,3000.0,3000.0,2000.0,2000.0,2000.0,0
4142,50000.0,2,3,1,42,3,2,2,0,0,0,34542,30557.0,29577.0,29529,28276,28768.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0
4143,50000.0,1,2,1,31,0,0,0,0,0,0,48469,48872.0,49429.0,49144,50032,50519.0,2138.0,2095.0,1711.0,1771.0,1900.0,3510.0,0
4144,30000.0,2,2,2,24,2,0,0,0,0,-2,28510,28481.0,28045.0,27259,0,0.0,2000.0,1200.0,0.0,0.0,0.0,0.0,1
4145,200000.0,2,1,2,42,-1,-1,2,-1,-1,-1,660,1320.0,660.0,1320,1320,1710.0,1320.0,0.0,1320.0,1320.0,1710.0,27077.0,1
4146,50000.0,2,2,1,46,1,2,2,2,2,2,43244,42276.0,45235.0,45816,44970,47649.0,0.0,4000.0,1600.0,0.0,3400.0,0.0,1
4147,80000.0,2,2,2,26,0,0,0,0,0,0,47788,45221.0,46830.0,48429,52142,56060.0,4000.0,3000.0,3000.0,5000.0,5000.0,5000.0,0
4148,20000.0,1,3,1,26,3,2,3,2,0,0,10135,11926.0,11448.0,10970,11636,12442.0,2100.0,0.0,0.0,1000.0,1000.0,0.0,1
4149,70000.0,2,2,1,44,0,0,0,0,0,0,68687,69531.0,71271.0,70712,50793,50605.0,2545.0,2918.0,6329.0,1996.0,1977.0,1975.0,0
4150,130000.0,1,3,1,44,0,0,-2,-2,-2,-2,15722,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4151,200000.0,1,3,1,34,0,0,0,0,0,0,192910,199344.0,186878.0,140743,129806,121623.0,10000.0,10000.0,6000.0,10000.0,10000.0,5000.0,0
4152,320000.0,2,1,1,34,-2,-2,-2,-2,-2,-2,11317,2612.0,1265.0,3031,13001,8807.0,2617.0,1265.0,3031.0,13001.0,8807.0,4003.0,0
4153,170000.0,2,1,2,27,0,0,0,-1,0,0,61785,17848.0,14000.0,124208,122955,116191.0,3848.0,4000.0,124208.0,5000.0,5000.0,5000.0,0
4154,280000.0,2,1,2,30,-1,-1,-1,-1,-1,-1,8527,13219.0,10132.0,29142,20644,1647.0,13244.0,10157.0,29187.0,20669.0,3003.0,3250.0,0
4155,10000.0,2,2,2,34,0,0,0,0,0,-2,8014,9170.0,9180.0,8300,0,0.0,1300.0,1000.0,1166.0,0.0,0.0,0.0,0
4156,200000.0,1,1,1,35,1,2,0,0,0,0,204441,198879.0,202466.0,168015,169799,171981.0,0.0,8555.0,10000.0,6500.0,7103.0,6000.0,0
4157,70000.0,1,2,2,27,0,0,0,0,0,0,63298,65785.0,65353.0,84184,47686,49276.0,4100.0,2400.0,2500.0,1800.0,2400.0,4800.0,0
4158,230000.0,2,1,2,45,0,0,0,0,0,0,204625,205816.0,205294.0,194263,212257,206084.0,15006.0,15026.0,15000.0,20000.0,15030.0,15030.0,0
4159,150000.0,2,1,2,40,-1,-1,-1,-2,-1,-1,800,2400.0,0.0,0,1000,0.0,2400.0,0.0,0.0,1000.0,0.0,0.0,0
4160,320000.0,2,1,1,29,0,0,0,0,-1,-1,95322,98787.0,97996.0,27996,1712,-216.0,5000.0,2000.0,2000.0,2000.0,0.0,10000.0,0
4161,50000.0,1,1,2,25,4,4,4,4,3,2,35906,37038.0,38151.0,37264,36396,35659.0,2000.0,2000.0,0.0,0.0,0.0,3001.0,0
4162,200000.0,2,2,1,44,1,2,2,2,0,0,2667,2478.0,6406.0,6216,5258,7002.0,0.0,4000.0,14.0,2000.0,2000.0,2000.0,1
4163,200000.0,1,2,1,39,-1,-1,-1,-1,-1,-1,326,326.0,326.0,326,326,326.0,326.0,326.0,326.0,326.0,326.0,326.0,1
4164,160000.0,2,2,2,29,-1,-1,-1,-1,-1,-2,2248,-2.0,4903.0,5525,-10,-10.0,0.0,4905.0,5525.0,10.0,0.0,5685.0,0
