ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
19029,250000.0,2,2,2,35,0,0,0,0,0,0,238855.0,241711.0,205944.0,210513.0,214696.0,219218.0,8517.0,7481.0,8000.0,7682.0,7979.0,13350.0,0
19030,30000.0,2,1,1,45,2,0,0,0,0,0,26155.0,27196.0,28445.0,26766.0,27152.0,28355.0,1482.0,1731.0,1742.0,1128.0,1800.0,1200.0,1
19031,50000.0,2,3,3,49,0,0,0,0,0,2,49402.0,50361.0,48762.0,49671.0,22895.0,19501.0,1800.0,2110.0,2010.0,1600.0,0.0,750.0,0
19032,50000.0,2,2,2,34,0,0,0,0,0,0,47303.0,48427.0,48069.0,49081.0,48485.0,49484.0,2807.0,3008.0,2812.0,2000.0,2000.0,2000.0,0
19033,30000.0,2,2,2,34,1,2,2,2,2,2,26330.0,25608.0,28781.0,28000.0,29779.0,27343.0,0.0,3600.0,0.0,2524.0,0.0,1139.0,0
19034,30000.0,2,2,1,45,0,0,0,0,0,0,30788.0,30395.0,27294.0,27216.0,26432.0,30692.0,1759.0,1762.0,1717.0,966.0,5739.0,1577.0,1
19035,500000.0,2,2,1,42,0,0,-2,-2,-2,-2,149838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19036,50000.0,2,2,1,41,1,2,2,2,2,2,24540.0,25330.0,26620.0,26889.0,26158.0,27737.0,1500.0,2000.0,1000.0,0.0,2000.0,0.0,1
19037,50000.0,2,2,1,36,0,0,0,0,0,0,49872.0,32918.0,33998.0,34852.0,14163.0,14362.0,1600.0,2500.0,2000.0,1000.0,1000.0,1000.0,0
19038,50000.0,2,1,2,22,0,0,-2,-2,-2,-2,2416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19039,90000.0,2,2,2,26,0,0,0,0,0,0,45069.0,43310.0,40275.0,37800.0,37323.0,34396.0,2000.0,2500.0,3000.0,3000.0,2000.0,3000.0,0
19040,30000.0,2,1,2,26,1,2,2,2,0,0,13890.0,15374.0,16141.0,15593.0,15908.0,16757.0,2000.0,1300.0,0.0,564.0,1100.0,1000.0,1
19041,150000.0,2,3,1,43,0,0,0,0,0,0,125403.0,110822.0,107782.0,84743.0,78804.0,76584.0,5018.0,5081.0,6041.0,3023.0,4049.0,6013.0,0
19042,50000.0,2,2,1,23,0,-1,0,0,0,0,14465.0,48796.0,50206.0,50831.0,42731.0,43224.0,50295.0,2500.0,2031.0,1274.0,1500.0,1600.0,0
19043,70000.0,2,2,2,23,2,2,2,0,0,2,14871.0,17461.0,16892.0,18013.0,19315.0,19859.0,2850.0,0.0,1400.0,1600.0,1000.0,0.0,1
19044,80000.0,2,2,2,23,0,0,-2,-2,-2,-2,68850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19045,280000.0,2,1,2,29,-2,-2,-2,-2,-1,-1,-11.0,-11.0,-11.0,-11.0,2572.0,9532.0,0.0,0.0,0.0,2583.0,9566.0,145007.0,0
19046,90000.0,2,2,1,30,0,0,0,0,0,0,6480.0,6973.0,7235.0,8248.0,8412.0,8589.0,1106.0,1124.0,1137.0,301.0,312.0,373.0,0
19047,330000.0,2,1,1,39,0,0,0,0,0,0,94384.0,46006.0,48123.0,50195.0,51942.0,55963.0,4000.0,3000.0,3000.0,3000.0,5000.0,2000.0,0
19048,190000.0,2,2,1,46,0,0,0,0,0,0,80903.0,83900.0,86897.0,90399.0,85698.0,88400.0,5000.0,5000.0,5600.0,3000.0,4000.0,4500.0,0
19049,210000.0,2,1,1,40,0,0,0,0,0,0,47109.0,47930.0,53615.0,55117.0,57192.0,63229.0,2000.0,6500.0,3000.0,3000.0,7000.0,2500.0,0
19050,100000.0,2,1,1,30,3,4,4,4,4,3,98094.0,101614.0,101072.0,105252.0,102742.0,100884.0,6000.0,1900.0,6686.0,0.0,0.0,0.0,1
19051,20000.0,2,2,2,30,3,2,0,0,0,0,20226.0,18702.0,18331.0,19111.0,15211.0,13562.0,0.0,2346.0,1400.0,304.0,271.0,0.0,1
19052,260000.0,2,1,1,31,-1,-1,0,0,0,0,555.0,8078.0,27201.0,27879.0,28420.0,39206.0,8078.0,20000.0,2000.0,2000.0,12000.0,0.0,0
19053,20000.0,2,2,1,26,1,2,2,2,2,4,15803.0,15252.0,18093.0,18499.0,20898.0,19999.0,0.0,3103.0,1000.0,3000.0,0.0,0.0,1
19054,80000.0,2,3,1,37,0,0,0,0,0,0,77480.0,75329.0,64228.0,49103.0,48649.0,49701.0,3000.0,2500.0,1800.0,2000.0,1800.0,2000.0,1
19055,50000.0,2,2,1,42,0,0,0,0,0,0,30640.0,31546.0,28405.0,27959.0,27785.0,28123.0,1746.0,1800.0,1729.0,945.0,1149.0,1200.0,0
19056,70000.0,2,3,1,35,2,2,2,2,2,2,50834.0,52163.0,51060.0,54200.0,52734.0,55903.0,2460.0,0.0,4600.0,0.0,4200.0,2200.0,1
19057,30000.0,2,2,1,38,0,0,2,2,0,0,26664.0,29803.0,30766.0,29918.0,29071.0,29527.0,3582.0,1734.0,0.0,1148.0,1034.0,2667.0,0
19058,100000.0,2,1,2,25,1,2,0,0,0,0,97271.0,88596.0,89218.0,63243.0,42510.0,41221.0,0.0,4950.0,2400.0,1200.0,1400.0,1203.0,1
19059,50000.0,2,1,2,25,0,0,0,2,0,0,50673.0,47278.0,44993.0,36782.0,30442.0,29636.0,2500.0,4000.0,0.0,1200.0,1250.0,1300.0,0
19060,80000.0,2,2,1,27,2,0,0,0,2,0,63711.0,64961.0,66334.0,70312.0,68585.0,70027.0,2907.0,3014.0,5700.0,0.0,2700.0,2800.0,1
19061,50000.0,2,2,1,27,0,0,-1,-1,-1,-1,7439.0,8280.0,3403.0,1999.0,500.0,0.0,1028.0,3423.0,2005.0,501.0,0.0,0.0,1
19062,150000.0,2,5,1,28,0,0,0,0,0,0,152105.0,137472.0,118583.0,95094.0,50999.0,35383.0,6300.0,4500.0,2524.0,2000.0,2000.0,92000.0,0
19063,140000.0,2,1,2,29,0,0,0,0,0,0,130261.0,95550.0,96273.0,91059.0,92609.0,95184.0,3474.0,4000.0,4000.0,3500.0,8000.0,5000.0,0
19064,70000.0,2,1,1,31,0,0,0,0,0,0,63820.0,60697.0,61139.0,56609.0,47819.0,43471.0,5000.0,4000.0,3000.0,3000.0,3000.0,2000.0,0
19065,30000.0,2,2,1,31,1,2,2,0,0,0,28933.0,30109.0,29349.0,29400.0,30000.0,0.0,1949.0,0.0,1000.0,600.0,0.0,0.0,0
19066,80000.0,2,2,1,32,2,2,0,0,0,2,70381.0,68660.0,70081.0,70899.0,75331.0,74005.0,0.0,3126.0,2578.0,5616.0,0.0,3000.0,1
19067,40000.0,2,2,1,41,0,0,0,0,0,0,21960.0,21484.0,7145.0,2424.0,822.0,0.0,1176.0,1049.0,1000.0,0.0,0.0,0.0,0
19068,100000.0,2,2,1,37,0,0,0,0,0,0,34572.0,35173.0,35828.0,36126.0,36587.0,36957.0,1849.0,1894.0,1582.0,1433.0,1486.0,1327.0,0
19069,50000.0,2,2,1,40,0,0,0,0,0,0,48050.0,47238.0,47722.0,32920.0,28471.0,28834.0,2000.0,1871.0,1800.0,1100.0,1200.0,1040.0,0
19070,30000.0,2,3,1,35,2,2,2,2,2,2,26088.0,27160.0,26444.0,28694.0,27936.0,29930.0,1800.0,0.0,3000.0,0.0,2600.0,0.0,1
19071,120000.0,2,1,1,35,0,0,0,0,0,0,9756.0,12092.0,15516.0,17373.0,17950.0,18363.0,2519.0,3643.0,2500.0,1000.0,689.0,1000.0,0
19072,260000.0,2,3,1,39,0,0,0,0,0,0,152735.0,149672.0,140068.0,140367.0,141710.0,146578.0,6627.0,7000.0,7000.0,5000.0,7000.0,5000.0,0
19073,90000.0,2,2,1,35,0,0,0,0,0,0,21093.0,14418.0,17217.0,16486.0,17390.0,19021.0,1256.0,3445.0,1099.0,1393.0,3045.0,1003.0,0
19074,30000.0,2,2,1,33,0,0,-1,0,0,0,4101.0,157.0,30321.0,29225.0,29575.0,28850.0,172.0,33635.0,1368.0,1108.0,958.0,1353.0,0
19075,260000.0,2,1,1,37,0,0,0,0,0,0,174971.0,161671.0,156296.0,156248.0,120518.0,122649.0,10000.0,8000.0,5028.0,5000.0,5000.0,10000.0,0
19076,170000.0,2,1,1,39,1,2,0,0,0,2,161105.0,145908.0,119161.0,120662.0,127815.0,125098.0,0.0,6000.0,5000.0,9000.0,0.0,6000.0,0
19077,150000.0,2,2,1,36,0,0,0,0,0,0,137664.0,140869.0,144954.0,101342.0,80819.0,81022.0,5500.0,6704.0,3712.0,3000.0,3890.0,3500.0,0
19078,90000.0,2,3,1,40,1,2,2,2,2,2,40467.0,41495.0,42520.0,42997.0,41698.0,43976.0,2000.0,2000.0,1800.0,0.0,3434.0,1708.0,0
19079,50000.0,2,3,2,45,0,0,0,0,0,0,3740.0,4382.0,5008.0,5627.0,6159.0,6677.0,1100.0,1091.0,1100.0,1000.0,1000.0,1000.0,0
19080,70000.0,2,1,2,29,0,0,0,0,0,0,66867.0,66502.0,54263.0,47562.0,43735.0,43509.0,3020.0,5040.0,2000.0,2000.0,12000.0,5000.0,0
19081,210000.0,2,1,2,29,0,0,0,0,0,0,217220.0,231500.0,197027.0,198293.0,197841.0,205864.0,7700.0,10292.0,8900.0,7200.0,14300.0,10000.0,0
19082,450000.0,2,1,2,31,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19083,70000.0,2,3,1,32,0,0,0,0,2,0,14180.0,10856.0,10822.0,13627.0,10852.0,12676.0,3000.0,2000.0,3000.0,0.0,2000.0,3000.0,1
19084,70000.0,2,3,2,32,2,2,2,0,0,2,23741.0,26021.0,24419.0,23541.0,10576.0,6985.0,4000.0,0.0,2000.0,1000.0,0.0,4000.0,1
19085,300000.0,2,3,2,34,-1,-1,2,0,0,-1,2344.0,7929.0,7667.0,26900.0,31500.0,33920.0,8000.0,0.0,20000.0,5000.0,33920.0,0.0,0
19086,70000.0,2,1,1,29,0,0,0,0,0,0,68494.0,68532.0,69475.0,69582.0,69589.0,68728.0,3200.0,3300.0,3100.0,2800.0,2600.0,2940.0,0
19087,180000.0,2,2,1,37,0,0,0,0,0,0,88275.0,78089.0,75159.0,76602.0,76896.0,78588.0,2800.0,3333.0,3310.0,2900.0,3040.0,3500.0,0
19088,50000.0,2,3,1,29,2,2,0,0,0,0,59077.0,55607.0,54882.0,53894.0,52382.0,53947.0,0.0,2700.0,2450.0,1830.0,4300.0,6500.0,1
19089,20000.0,2,2,2,27,-1,2,0,0,0,2,20556.0,19403.0,13536.0,17623.0,18662.0,10243.0,8.0,2072.0,15000.0,1500.0,0.0,10000.0,0
19090,260000.0,2,1,2,31,0,0,0,0,0,0,229398.0,202429.0,206210.0,208752.0,209083.0,208463.0,8720.0,9000.0,8910.0,7570.0,7751.0,8200.0,0
19091,70000.0,2,3,1,34,0,0,-1,0,0,0,5219.0,6747.0,19948.0,20231.0,20757.0,18357.0,3092.0,19948.0,3000.0,3002.0,1002.0,2102.0,0
19092,50000.0,2,2,3,31,2,2,3,2,2,2,39193.0,42816.0,42838.0,43335.0,44220.0,45159.0,4600.0,1000.0,1500.0,1900.0,1800.0,1200.0,1
19093,150000.0,2,2,1,34,0,0,0,0,0,0,146661.0,142118.0,139750.0,142730.0,144083.0,130791.0,6800.0,6600.0,6800.0,5600.0,4900.0,5100.0,0
19094,150000.0,2,3,1,45,0,0,0,0,0,0,47372.0,42652.0,42306.0,41579.0,40669.0,39301.0,2000.0,2100.0,1837.0,1400.0,1486.0,1572.0,0
19095,20000.0,2,2,1,37,0,0,0,0,0,0,19326.0,20240.0,17800.0,18699.0,17770.0,48321.0,1263.0,1630.0,1529.0,1200.0,2000.0,742.0,0
19096,60000.0,2,2,2,45,0,0,0,0,0,0,57711.0,58760.0,49576.0,50802.0,11110.0,12543.0,2500.0,2384.0,3000.0,2000.0,2000.0,2000.0,0
19097,50000.0,2,2,1,30,0,0,0,0,0,0,40596.0,41632.0,42687.0,40614.0,29356.0,29815.0,2000.0,2047.0,3246.0,1164.0,1048.0,1100.0,0
19098,50000.0,2,1,2,25,0,0,0,0,0,2,26240.0,26996.0,28056.0,29584.0,31595.0,30952.0,1500.0,1500.0,2000.0,2500.0,0.0,3000.0,0
19099,80000.0,2,1,1,27,3,2,0,0,0,3,71965.0,70232.0,71794.0,73125.0,82798.0,81336.0,0.0,3278.0,3211.0,11457.0,0.0,0.0,1
19100,140000.0,2,1,2,27,0,0,0,0,-1,-1,10064.0,10551.0,11655.0,11377.0,735.0,1051.0,2000.0,2000.0,1000.0,735.0,1051.0,569.0,0
19101,20000.0,2,3,2,28,1,2,2,2,2,0,6616.0,6364.0,7891.0,8913.0,8624.0,9628.0,0.0,1800.0,1300.0,0.0,1300.0,1900.0,1
19102,10000.0,2,2,1,49,2,0,0,0,0,0,2240.0,3100.0,4116.0,5280.0,5543.0,5605.0,1057.0,1073.0,1237.0,500.0,300.0,205.0,1
19103,120000.0,2,2,1,45,0,0,0,-2,-2,-2,11547.0,9836.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,5562.0,0
19104,50000.0,2,2,1,40,1,3,2,0,0,0,36291.0,35385.0,31558.0,31664.0,15700.0,0.0,0.0,0.0,1000.0,314.0,0.0,0.0,1
19105,30000.0,2,2,1,39,2,0,0,2,2,0,11436.0,12439.0,14911.0,15819.0,15346.0,16666.0,1500.0,3000.0,1500.0,0.0,1500.0,2000.0,1
19106,210000.0,2,2,1,49,2,0,0,0,0,0,114273.0,115302.0,111906.0,111423.0,92394.0,93321.0,6000.0,6000.0,5000.0,3000.0,3500.0,3000.0,1
19107,150000.0,2,1,2,27,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
19108,180000.0,2,3,1,28,0,0,0,0,0,0,113125.0,67864.0,31613.0,25220.0,8654.0,4837.0,1923.0,1501.0,1000.0,0.0,0.0,49347.0,0
19109,590000.0,2,2,1,29,-2,-2,-2,-1,0,0,0.0,0.0,0.0,1387.0,2206.0,3014.0,0.0,0.0,1387.0,1000.0,1000.0,1000.0,1
19110,260000.0,2,1,1,30,0,0,0,0,0,0,25661.0,30196.0,69429.0,167640.0,169446.0,172989.0,5000.0,40000.0,100000.0,5720.0,5922.0,5958.0,0
19111,90000.0,2,3,1,35,0,0,-1,0,0,0,13865.0,5128.0,6911.0,8774.0,9622.0,9824.0,2054.0,6911.0,2000.0,1000.0,357.0,1000.0,0
19112,110000.0,2,2,1,28,0,0,0,0,0,0,20186.0,19678.0,18145.0,17729.0,17239.0,10231.0,1300.0,1500.0,1200.0,467.0,400.0,500.0,0
19113,140000.0,2,1,2,28,0,-1,-1,-1,-1,-1,1756.0,2201.0,923.0,1751.0,573.0,873.0,2209.0,923.0,1751.0,573.0,873.0,984.0,0
19114,210000.0,2,1,2,30,-1,-1,-1,-1,-1,-1,7631.0,5583.0,5583.0,5583.0,5583.0,5500.0,5583.0,5583.0,5583.0,5583.0,5500.0,5823.0,0
19115,80000.0,2,2,1,31,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19116,30000.0,2,3,1,36,1,2,-1,2,2,-1,8910.0,7438.0,6242.0,4789.0,3597.0,21234.0,22.0,6245.0,3.0,6.0,30006.0,1221.0,0
19117,120000.0,2,3,1,28,0,0,0,0,0,0,93623.0,95472.0,93778.0,86416.0,53501.0,51931.0,3440.0,5017.0,5000.0,2000.0,1500.0,42800.0,0
19118,20000.0,2,3,1,44,0,0,0,2,2,2,7661.0,8981.0,10860.0,12380.0,11400.0,0.0,1457.0,2600.0,2000.0,0.0,0.0,0.0,0
19119,80000.0,2,3,2,42,0,0,0,0,0,0,50320.0,49816.0,49457.0,49071.0,48242.0,47746.0,1784.0,1898.0,1985.0,1629.0,1655.0,1687.0,0
19120,110000.0,2,2,2,35,0,0,0,0,0,0,22514.0,23201.0,23914.0,24886.0,24903.0,25102.0,1378.0,1723.0,1695.0,1028.0,1056.0,907.0,0
19121,240000.0,2,2,1,34,0,0,0,0,-1,0,77126.0,59832.0,45054.0,39245.0,75742.0,39389.0,5005.0,2116.0,1200.0,75742.0,0.0,62282.0,0
19122,100000.0,2,2,1,49,0,-1,-1,-1,0,0,5532.0,5325.0,5423.0,29628.0,13252.0,3723.0,5325.0,5423.0,29628.0,0.0,0.0,3513.0,0
19123,200000.0,2,2,2,32,0,0,0,0,0,0,150204.0,153189.0,156406.0,159650.0,163625.0,167790.0,5479.0,5682.0,5850.0,6625.0,6790.0,6235.0,0
19124,450000.0,2,1,2,32,-2,-2,-2,-2,-2,-2,1249.0,142.0,5965.0,991.0,-9.0,1974.0,142.0,6001.0,996.0,0.0,1983.0,7228.0,0
19125,150000.0,2,2,2,32,0,0,0,0,0,0,49760.0,39332.0,17563.0,10122.0,11622.0,8622.0,2538.0,2000.0,2000.0,1500.0,1000.0,64411.0,0
19126,120000.0,2,2,1,39,-1,2,-1,-1,-1,-1,11277.0,5624.0,5333.0,5333.0,5333.0,21348.0,0.0,5333.0,5333.0,5333.0,21348.0,5333.0,0
19127,70000.0,2,2,2,26,2,0,0,0,0,0,66087.0,67510.0,69007.0,61845.0,60184.0,66801.0,3120.0,3303.0,2800.0,2200.0,7600.0,0.0,1
19128,190000.0,2,1,2,31,0,0,0,0,0,0,132946.0,136809.0,140664.0,144395.0,147642.0,151410.0,6000.0,6000.0,6000.0,5500.0,6000.0,5500.0,0
19129,50000.0,2,3,1,45,0,0,0,0,0,0,49212.0,42376.0,20009.0,20877.0,19642.0,18769.0,1611.0,1700.0,1547.0,785.0,1000.0,888.0,0
19130,60000.0,2,3,1,44,1,2,0,0,0,0,39466.0,32202.0,29503.0,29538.0,29971.0,29798.0,0.0,1802.0,1737.0,1170.0,1189.0,1230.0,0
19131,90000.0,2,1,2,30,2,2,2,2,2,2,15979.0,17414.0,16846.0,20559.0,19933.0,21454.0,2000.0,0.0,4000.0,0.0,2000.0,0.0,1
19132,300000.0,2,2,1,33,0,0,0,0,0,0,62951.0,64491.0,65692.0,64969.0,67771.0,66428.0,4007.0,5000.0,5000.0,6000.0,6000.0,6000.0,0
19133,210000.0,2,3,1,32,0,0,-1,0,0,0,1406.0,0.0,712.0,1025.0,4584.0,0.0,0.0,712.0,1000.0,4000.0,0.0,821.0,0
19134,50000.0,2,2,1,34,2,2,2,0,0,0,46843.0,49378.0,48052.0,48573.0,28902.0,28205.0,4310.0,0.0,2033.0,1119.0,985.0,2000.0,0
19135,350000.0,2,1,1,34,-1,0,0,0,0,0,37129.0,107295.0,108299.0,103487.0,90880.0,84387.0,75000.0,30000.0,4000.0,4000.0,5000.0,5000.0,0
19136,30000.0,2,2,1,34,0,0,0,0,0,0,26253.0,27256.0,28472.0,29212.0,29400.0,30000.0,1444.0,1660.0,1400.0,588.0,600.0,0.0,0
19137,280000.0,2,3,1,34,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19138,380000.0,2,3,1,35,0,0,0,0,0,0,18341.0,16681.0,16678.0,16650.0,17380.0,17074.0,2000.0,3000.0,2000.0,2000.0,2000.0,2000.0,0
19139,360000.0,2,2,2,34,-2,-2,-2,-2,-2,-2,724.0,1232.0,291.0,776.0,0.0,312.0,1232.0,291.0,776.0,0.0,312.0,576.0,0
19140,260000.0,2,2,1,37,1,1,-2,-2,-1,0,5917.0,-15910.0,-15910.0,-15910.0,24090.0,13977.0,0.0,0.0,0.0,40000.0,507.0,656.0,0
19141,160000.0,2,2,1,37,0,0,0,0,0,-1,27720.0,14413.0,13484.0,6714.0,-319.0,3583.0,5000.0,5017.0,5000.0,0.0,6774.0,0.0,0
19142,250000.0,2,3,1,43,-2,-2,-2,-1,-1,-1,8443.0,13782.0,22997.0,24209.0,23122.0,4000.0,13829.0,22997.0,25071.0,23122.0,4000.0,28650.0,0
19143,320000.0,2,1,2,27,-1,0,0,0,-1,0,19950.0,24544.0,31236.0,66091.0,5800.0,5800.0,5000.0,10000.0,36091.0,5800.0,0.0,464.0,0
19144,140000.0,2,2,2,31,0,0,0,0,0,0,137326.0,138119.0,137950.0,140254.0,139679.0,141748.0,6400.0,6600.0,6500.0,5100.0,5300.0,6000.0,0
19145,80000.0,2,3,1,32,0,0,0,0,0,0,58091.0,58247.0,59495.0,58832.0,57677.0,58066.0,2700.0,2800.0,2100.0,2181.0,2500.0,2300.0,0
19146,100000.0,2,1,1,40,2,2,2,2,2,2,63422.0,64785.0,63179.0,67467.0,65784.0,69309.0,3000.0,0.0,5346.0,0.0,4600.0,3000.0,1
19147,210000.0,2,5,1,41,-2,-2,-2,-2,-2,-2,1662.0,13877.0,7600.0,5546.0,1241.0,1801.0,13934.0,7735.0,5551.0,1241.0,1801.0,1359.0,0
19148,200000.0,2,3,2,29,-1,-1,-1,-1,0,0,5555.0,7485.0,12555.0,882.0,882.0,0.0,7485.0,12625.0,882.0,0.0,0.0,0.0,0
19149,110000.0,2,3,1,37,0,0,0,0,0,0,104691.0,103655.0,85761.0,87336.0,39025.0,40242.0,5000.0,5000.0,4000.0,3700.0,2000.0,2000.0,0
19150,70000.0,2,1,1,36,1,2,2,0,0,2,18514.0,19913.0,19310.0,20021.0,22175.0,21680.0,2000.0,0.0,1339.0,2493.0,0.0,792.0,1
19151,240000.0,2,2,1,46,0,0,0,0,-2,-2,233438.0,240715.0,246000.0,-150.0,-150.0,-150.0,11250.0,10950.0,0.0,0.0,0.0,672.0,0
19152,80000.0,2,2,1,38,0,0,0,0,0,0,70613.0,71421.0,72932.0,74422.0,75920.0,77490.0,2006.0,2100.0,2109.0,2131.0,2195.0,2458.0,0
19153,150000.0,2,3,2,47,0,0,0,0,0,0,132093.0,129831.0,126485.0,124547.0,117364.0,117368.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0
